,x,y,X,judge_value,w,b
0,[[6.2 2.8]],1,[6.2 2.8],[[64.42]],"[[ 46.1]
 [-68. ]]",-31
1,[[5.9 3. ]],1,[5.9 3. ],[[36.99]],"[[ 46.1]
 [-68. ]]",-31
2,[[6.7 3.3]],1,[6.7 3.3],[[53.47]],"[[ 46.1]
 [-68. ]]",-31
3,[[7.7 3.8]],1,[7.7 3.8],[[65.57]],"[[ 46.1]
 [-68. ]]",-31
4,[[5.4 3.4]],-1,[5.4 3.4],[[13.26]],"[[ 46.1]
 [-68. ]]",-31
5,[[6.3 2.5]],1,[6.3 2.5],[[89.43]],"[[ 46.1]
 [-68. ]]",-31
6,[[5.  3.2]],-1,[5.  3.2],[[18.1]],"[[ 46.1]
 [-68. ]]",-31
7,[[4.6 3.4]],-1,[4.6 3.4],[[50.14]],"[[ 46.1]
 [-68. ]]",-31
8,[[5.7 4.4]],-1,[5.7 4.4],[[67.43]],"[[ 46.1]
 [-68. ]]",-31
9,[[5.2 3.4]],-1,[5.2 3.4],[[22.48]],"[[ 46.1]
 [-68. ]]",-31
10,[[6.2 2.9]],1,[6.2 2.9],[[57.62]],"[[ 46.1]
 [-68. ]]",-31
11,[[6.3 3.3]],1,[6.3 3.3],[[35.03]],"[[ 46.1]
 [-68. ]]",-31
12,[[5.5 2.4]],1,[5.5 2.4],[[59.35]],"[[ 46.1]
 [-68. ]]",-31
13,[[5.1 2.5]],1,[5.1 2.5],[[34.11]],"[[ 46.1]
 [-68. ]]",-31
14,[[5.9 3. ]],1,[5.9 3. ],[[36.99]],"[[ 46.1]
 [-68. ]]",-31
15,[[5. 2.]],1,[5. 2.],[[63.5]],"[[ 46.1]
 [-68. ]]",-31
16,[[6.5 3. ]],1,[6.5 3. ],[[64.65]],"[[ 46.1]
 [-68. ]]",-31
17,[[6.5 3. ]],1,[6.5 3. ],[[64.65]],"[[ 46.1]
 [-68. ]]",-31
18,[[6.9 3.1]],1,[6.9 3.1],[[76.29]],"[[ 46.1]
 [-68. ]]",-31
19,[[4.6 3.6]],-1,[4.6 3.6],[[63.74]],"[[ 46.1]
 [-68. ]]",-31
20,[[6.6 3. ]],1,[6.6 3. ],[[69.26]],"[[ 46.1]
 [-68. ]]",-31
21,[[4.9 3.1]],-1,[4.9 3.1],[[15.91]],"[[ 46.1]
 [-68. ]]",-31
22,[[6.7 3. ]],1,[6.7 3. ],[[73.87]],"[[ 46.1]
 [-68. ]]",-31
23,[[6.7 3. ]],1,[6.7 3. ],[[73.87]],"[[ 46.1]
 [-68. ]]",-31
24,[[5.6 2.9]],1,[5.6 2.9],[[29.96]],"[[ 46.1]
 [-68. ]]",-31
25,[[6.3 3.4]],1,[6.3 3.4],[[28.23]],"[[ 46.1]
 [-68. ]]",-31
26,[[5.6 2.7]],1,[5.6 2.7],[[43.56]],"[[ 46.1]
 [-68. ]]",-31
27,[[6.1 3. ]],1,[6.1 3. ],[[46.21]],"[[ 46.1]
 [-68. ]]",-31
28,[[6.3 2.3]],1,[6.3 2.3],[[103.03]],"[[ 46.1]
 [-68. ]]",-31
29,[[5.8 2.6]],1,[5.8 2.6],[[59.58]],"[[ 46.1]
 [-68. ]]",-31
30,[[5.7 3. ]],1,[5.7 3. ],[[27.77]],"[[ 46.1]
 [-68. ]]",-31
31,[[6.9 3.1]],1,[6.9 3.1],[[76.29]],"[[ 46.1]
 [-68. ]]",-31
32,[[6.8 2.8]],1,[6.8 2.8],[[92.08]],"[[ 46.1]
 [-68. ]]",-31
33,[[5.2 4.1]],-1,[5.2 4.1],[[70.08]],"[[ 46.1]
 [-68. ]]",-31
34,[[5.8 2.7]],1,[5.8 2.7],[[52.78]],"[[ 46.1]
 [-68. ]]",-31
35,[[4.3 3. ]],-1,[4.3 3. ],[[36.77]],"[[ 46.1]
 [-68. ]]",-31
36,[[4.8 3.4]],-1,[4.8 3.4],[[40.92]],"[[ 46.1]
 [-68. ]]",-31
37,[[5.2 2.7]],1,[5.2 2.7],[[25.12]],"[[ 46.1]
 [-68. ]]",-31
38,[[4.8 3. ]],-1,[4.8 3. ],[[13.72]],"[[ 46.1]
 [-68. ]]",-31
39,[[4.9 3.1]],-1,[4.9 3.1],[[15.91]],"[[ 46.1]
 [-68. ]]",-31
40,[[7.9 3.8]],1,[7.9 3.8],[[74.79]],"[[ 46.1]
 [-68. ]]",-31
41,[[5.  2.3]],1,[5.  2.3],[[43.1]],"[[ 46.1]
 [-68. ]]",-31
42,[[4.6 3.2]],-1,[4.6 3.2],[[36.54]],"[[ 46.1]
 [-68. ]]",-31
43,[[6.5 3. ]],1,[6.5 3. ],[[64.65]],"[[ 46.1]
 [-68. ]]",-31
44,[[4.9 3.1]],-1,[4.9 3.1],[[15.91]],"[[ 46.1]
 [-68. ]]",-31
45,[[6.  2.2]],1,[6.  2.2],[[96.]],"[[ 46.1]
 [-68. ]]",-31
46,[[5.5 2.6]],1,[5.5 2.6],[[45.75]],"[[ 46.1]
 [-68. ]]",-31
47,[[5.8 4. ]],-1,[5.8 4. ],[[35.62]],"[[ 46.1]
 [-68. ]]",-31
48,[[5.4 3.9]],-1,[5.4 3.9],[[47.26]],"[[ 46.1]
 [-68. ]]",-31
49,[[6.4 2.7]],1,[6.4 2.7],[[80.44]],"[[ 46.1]
 [-68. ]]",-31
50,[[6.  3.4]],1,[6.  3.4],[[14.4]],"[[ 46.1]
 [-68. ]]",-31
51,[[5.5 2.5]],1,[5.5 2.5],[[52.55]],"[[ 46.1]
 [-68. ]]",-31
52,[[5.5 4.2]],-1,[5.5 4.2],[[63.05]],"[[ 46.1]
 [-68. ]]",-31
53,[[4.7 3.2]],-1,[4.7 3.2],[[31.93]],"[[ 46.1]
 [-68. ]]",-31
54,[[6.9 3.2]],1,[6.9 3.2],[[69.49]],"[[ 46.1]
 [-68. ]]",-31
55,[[6.  2.9]],1,[6.  2.9],[[48.4]],"[[ 46.1]
 [-68. ]]",-31
56,[[6.1 3. ]],1,[6.1 3. ],[[46.21]],"[[ 46.1]
 [-68. ]]",-31
57,[[4.6 3.1]],-1,[4.6 3.1],[[29.74]],"[[ 46.1]
 [-68. ]]",-31
58,[[5.7 2.8]],1,[5.7 2.8],[[41.37]],"[[ 46.1]
 [-68. ]]",-31
59,[[6. 3.]],1,[6. 3.],[[41.6]],"[[ 46.1]
 [-68. ]]",-31
60,[[5.8 2.7]],1,[5.8 2.7],[[52.78]],"[[ 46.1]
 [-68. ]]",-31
61,[[4.8 3.4]],-1,[4.8 3.4],[[40.92]],"[[ 46.1]
 [-68. ]]",-31
62,[[6.  2.2]],1,[6.  2.2],[[96.]],"[[ 46.1]
 [-68. ]]",-31
63,[[6.4 3.1]],1,[6.4 3.1],[[53.24]],"[[ 46.1]
 [-68. ]]",-31
64,[[6.7 2.5]],1,[6.7 2.5],[[107.87]],"[[ 46.1]
 [-68. ]]",-31
65,[[6.3 3.3]],1,[6.3 3.3],[[35.03]],"[[ 46.1]
 [-68. ]]",-31
66,[[6.8 3.2]],1,[6.8 3.2],[[64.88]],"[[ 46.1]
 [-68. ]]",-31
67,[[5.7 3.8]],-1,[5.7 3.8],[[26.63]],"[[ 46.1]
 [-68. ]]",-31
68,[[5.1 3.8]],-1,[5.1 3.8],[[54.29]],"[[ 46.1]
 [-68. ]]",-31
69,[[6.  2.7]],1,[6.  2.7],[[62.]],"[[ 46.1]
 [-68. ]]",-31
70,[[7.7 2.8]],1,[7.7 2.8],[[133.57]],"[[ 46.1]
 [-68. ]]",-31
71,[[4.4 3. ]],-1,[4.4 3. ],[[32.16]],"[[ 46.1]
 [-68. ]]",-31
72,[[6.2 2.2]],1,[6.2 2.2],[[105.22]],"[[ 46.1]
 [-68. ]]",-31
73,[[4.7 3.2]],-1,[4.7 3.2],[[31.93]],"[[ 46.1]
 [-68. ]]",-31
74,[[5.4 3.4]],-1,[5.4 3.4],[[13.26]],"[[ 46.1]
 [-68. ]]",-31
75,[[6.7 3.1]],1,[6.7 3.1],[[67.07]],"[[ 46.1]
 [-68. ]]",-31
76,[[6.4 3.2]],1,[6.4 3.2],[[46.44]],"[[ 46.1]
 [-68. ]]",-31
77,[[7.6 3. ]],1,[7.6 3. ],[[115.36]],"[[ 46.1]
 [-68. ]]",-31
78,[[5.5 3.5]],-1,[5.5 3.5],[[15.45]],"[[ 46.1]
 [-68. ]]",-31
79,[[6.5 3.2]],1,[6.5 3.2],[[51.05]],"[[ 46.1]
 [-68. ]]",-31
80,[[5.  3.6]],-1,[5.  3.6],[[45.3]],"[[ 46.1]
 [-68. ]]",-31
81,[[6.9 3.1]],1,[6.9 3.1],[[76.29]],"[[ 46.1]
 [-68. ]]",-31
82,[[5.1 3.5]],-1,[5.1 3.5],[[33.89]],"[[ 46.1]
 [-68. ]]",-31
83,[[6.6 2.9]],1,[6.6 2.9],[[76.06]],"[[ 46.1]
 [-68. ]]",-31
84,[[5.4 3.9]],-1,[5.4 3.9],[[47.26]],"[[ 46.1]
 [-68. ]]",-31
85,[[6.3 2.9]],1,[6.3 2.9],[[62.23]],"[[ 46.1]
 [-68. ]]",-31
86,[[7.2 3. ]],1,[7.2 3. ],[[96.92]],"[[ 46.1]
 [-68. ]]",-31
87,[[4.5 2.3]],-1,[4.5 2.3],[[-20.05]],"[[ 41.6]
 [-70.3]]",-32
88,[[4.9 2.5]],1,[4.9 2.5],[[-3.91]],"[[ 46.5]
 [-67.8]]",-31
89,[[5.6 2.8]],1,[5.6 2.8],[[39.56]],"[[ 46.5]
 [-67.8]]",-31
90,[[7.2 3.2]],1,[7.2 3.2],[[86.84]],"[[ 46.5]
 [-67.8]]",-31
91,[[6.7 3.1]],1,[6.7 3.1],[[70.37]],"[[ 46.5]
 [-67.8]]",-31
92,[[4.8 3.1]],-1,[4.8 3.1],[[17.98]],"[[ 46.5]
 [-67.8]]",-31
93,[[6.7 3.1]],1,[6.7 3.1],[[70.37]],"[[ 46.5]
 [-67.8]]",-31
94,[[5.1 3.8]],-1,[5.1 3.8],[[51.49]],"[[ 46.5]
 [-67.8]]",-31
95,[[5.2 3.5]],-1,[5.2 3.5],[[26.5]],"[[ 46.5]
 [-67.8]]",-31
96,[[5.5 2.4]],1,[5.5 2.4],[[62.03]],"[[ 46.5]
 [-67.8]]",-31
97,[[5.7 2.5]],1,[5.7 2.5],[[64.55]],"[[ 46.5]
 [-67.8]]",-31
98,[[5.  3.4]],-1,[5.  3.4],[[29.02]],"[[ 46.5]
 [-67.8]]",-31
99,[[6.8 3. ]],1,[6.8 3. ],[[81.8]],"[[ 46.5]
 [-67.8]]",-31
100,[[4.4 2.9]],-1,[4.4 2.9],[[23.02]],"[[ 46.5]
 [-67.8]]",-31
101,[[6.1 2.8]],1,[6.1 2.8],[[62.81]],"[[ 46.5]
 [-67.8]]",-31
102,[[6.7 3.3]],1,[6.7 3.3],[[56.81]],"[[ 46.5]
 [-67.8]]",-31
