,x,y,X,judge_value,w,b
0,[[6.2 2.8]],1,[6.2 2.8],[[69.22]],"[[ 48.1]
 [-70. ]]",-33
1,[[5.9 3. ]],1,[5.9 3. ],[[40.79]],"[[ 48.1]
 [-70. ]]",-33
2,[[6.7 3.3]],1,[6.7 3.3],[[58.27]],"[[ 48.1]
 [-70. ]]",-33
3,[[7.7 3.8]],1,[7.7 3.8],[[71.37]],"[[ 48.1]
 [-70. ]]",-33
4,[[5.4 3.4]],-1,[5.4 3.4],[[11.26]],"[[ 48.1]
 [-70. ]]",-33
5,[[6.3 2.5]],1,[6.3 2.5],[[95.03]],"[[ 48.1]
 [-70. ]]",-33
6,[[5.  3.2]],-1,[5.  3.2],[[16.5]],"[[ 48.1]
 [-70. ]]",-33
7,[[4.6 3.4]],-1,[4.6 3.4],[[49.74]],"[[ 48.1]
 [-70. ]]",-33
8,[[5.7 4.4]],-1,[5.7 4.4],[[66.83]],"[[ 48.1]
 [-70. ]]",-33
9,[[5.2 3.4]],-1,[5.2 3.4],[[20.88]],"[[ 48.1]
 [-70. ]]",-33
10,[[6.2 2.9]],1,[6.2 2.9],[[62.22]],"[[ 48.1]
 [-70. ]]",-33
11,[[6.3 3.3]],1,[6.3 3.3],[[39.03]],"[[ 48.1]
 [-70. ]]",-33
12,[[5.5 2.4]],1,[5.5 2.4],[[63.55]],"[[ 48.1]
 [-70. ]]",-33
13,[[5.1 2.5]],1,[5.1 2.5],[[37.31]],"[[ 48.1]
 [-70. ]]",-33
14,[[5.9 3. ]],1,[5.9 3. ],[[40.79]],"[[ 48.1]
 [-70. ]]",-33
15,[[5. 2.]],1,[5. 2.],[[67.5]],"[[ 48.1]
 [-70. ]]",-33
16,[[6.5 3. ]],1,[6.5 3. ],[[69.65]],"[[ 48.1]
 [-70. ]]",-33
17,[[6.5 3. ]],1,[6.5 3. ],[[69.65]],"[[ 48.1]
 [-70. ]]",-33
18,[[6.9 3.1]],1,[6.9 3.1],[[81.89]],"[[ 48.1]
 [-70. ]]",-33
