,x,y,X,judge_value,w,b
0,[[6.2 2.8]],1,[6.2 2.8],[[51.74]],"[[ 58.7]
 [-84. ]]",-77
1,[[5.9 3. ]],1,[5.9 3. ],[[17.33]],"[[ 58.7]
 [-84. ]]",-77
2,[[6.7 3.3]],1,[6.7 3.3],[[39.09]],"[[ 58.7]
 [-84. ]]",-77
3,[[7.7 3.8]],1,[7.7 3.8],[[55.79]],"[[ 58.7]
 [-84. ]]",-77
4,[[5.4 3.4]],-1,[5.4 3.4],[[45.62]],"[[ 58.7]
 [-84. ]]",-77
5,[[6.3 2.5]],1,[6.3 2.5],[[82.81]],"[[ 58.7]
 [-84. ]]",-77
6,[[5.  3.2]],-1,[5.  3.2],[[52.3]],"[[ 58.7]
 [-84. ]]",-77
7,[[4.6 3.4]],-1,[4.6 3.4],[[92.58]],"[[ 58.7]
 [-84. ]]",-77
8,[[5.7 4.4]],-1,[5.7 4.4],[[112.01]],"[[ 58.7]
 [-84. ]]",-77
9,[[5.2 3.4]],-1,[5.2 3.4],[[57.36]],"[[ 58.7]
 [-84. ]]",-77
10,[[6.2 2.9]],1,[6.2 2.9],[[43.34]],"[[ 58.7]
 [-84. ]]",-77
11,[[6.3 3.3]],1,[6.3 3.3],[[15.61]],"[[ 58.7]
 [-84. ]]",-77
12,[[5.5 2.4]],1,[5.5 2.4],[[44.25]],"[[ 58.7]
 [-84. ]]",-77
13,[[5.1 2.5]],1,[5.1 2.5],[[12.37]],"[[ 58.7]
 [-84. ]]",-77
14,[[5.9 3. ]],1,[5.9 3. ],[[17.33]],"[[ 58.7]
 [-84. ]]",-77
15,[[5. 2.]],1,[5. 2.],[[48.5]],"[[ 58.7]
 [-84. ]]",-77
16,[[6.5 3. ]],1,[6.5 3. ],[[52.55]],"[[ 58.7]
 [-84. ]]",-77
17,[[6.5 3. ]],1,[6.5 3. ],[[52.55]],"[[ 58.7]
 [-84. ]]",-77
18,[[6.9 3.1]],1,[6.9 3.1],[[67.63]],"[[ 58.7]
 [-84. ]]",-77
19,[[4.6 3.6]],-1,[4.6 3.6],[[109.38]],"[[ 58.7]
 [-84. ]]",-77
20,[[6.6 3. ]],1,[6.6 3. ],[[58.42]],"[[ 58.7]
 [-84. ]]",-77
21,[[4.9 3.1]],-1,[4.9 3.1],[[49.77]],"[[ 58.7]
 [-84. ]]",-77
22,[[6.7 3. ]],1,[6.7 3. ],[[64.29]],"[[ 58.7]
 [-84. ]]",-77
23,[[6.7 3. ]],1,[6.7 3. ],[[64.29]],"[[ 58.7]
 [-84. ]]",-77
24,[[5.6 2.9]],1,[5.6 2.9],[[8.12]],"[[ 58.7]
 [-84. ]]",-77
25,[[6.3 3.4]],1,[6.3 3.4],[[7.21]],"[[ 58.7]
 [-84. ]]",-77
26,[[5.6 2.7]],1,[5.6 2.7],[[24.92]],"[[ 58.7]
 [-84. ]]",-77
27,[[6.1 3. ]],1,[6.1 3. ],[[29.07]],"[[ 58.7]
 [-84. ]]",-77
28,[[6.3 2.3]],1,[6.3 2.3],[[99.61]],"[[ 58.7]
 [-84. ]]",-77
29,[[5.8 2.6]],1,[5.8 2.6],[[45.06]],"[[ 58.7]
 [-84. ]]",-77
30,[[5.7 3. ]],1,[5.7 3. ],[[5.59]],"[[ 58.7]
 [-84. ]]",-77
31,[[6.9 3.1]],1,[6.9 3.1],[[67.63]],"[[ 58.7]
 [-84. ]]",-77
32,[[6.8 2.8]],1,[6.8 2.8],[[86.96]],"[[ 58.7]
 [-84. ]]",-77
33,[[5.2 4.1]],-1,[5.2 4.1],[[116.16]],"[[ 58.7]
 [-84. ]]",-77
34,[[5.8 2.7]],1,[5.8 2.7],[[36.66]],"[[ 58.7]
 [-84. ]]",-77
35,[[4.3 3. ]],-1,[4.3 3. ],[[76.59]],"[[ 58.7]
 [-84. ]]",-77
