,x,y,X,judge_value,w,b
0,[[6.2 2.8]],1,[6.2 2.8],[[76.92]],"[[ 57.8]
 [-79.8]]",-58
1,[[5.9 3. ]],1,[5.9 3. ],[[43.62]],"[[ 57.8]
 [-79.8]]",-58
2,[[6.7 3.3]],1,[6.7 3.3],[[65.92]],"[[ 57.8]
 [-79.8]]",-58
3,[[7.7 3.8]],1,[7.7 3.8],[[83.82]],"[[ 57.8]
 [-79.8]]",-58
4,[[5.4 3.4]],-1,[5.4 3.4],[[17.2]],"[[ 57.8]
 [-79.8]]",-58
5,[[6.3 2.5]],1,[6.3 2.5],[[106.64]],"[[ 57.8]
 [-79.8]]",-58
6,[[5.  3.2]],-1,[5.  3.2],[[24.36]],"[[ 57.8]
 [-79.8]]",-58
7,[[4.6 3.4]],-1,[4.6 3.4],[[63.44]],"[[ 57.8]
 [-79.8]]",-58
8,[[5.7 4.4]],-1,[5.7 4.4],[[79.66]],"[[ 57.8]
 [-79.8]]",-58
9,[[5.2 3.4]],-1,[5.2 3.4],[[28.76]],"[[ 57.8]
 [-79.8]]",-58
10,[[6.2 2.9]],1,[6.2 2.9],[[68.94]],"[[ 57.8]
 [-79.8]]",-58
11,[[6.3 3.3]],1,[6.3 3.3],[[42.8]],"[[ 57.8]
 [-79.8]]",-58
12,[[5.5 2.4]],1,[5.5 2.4],[[68.38]],"[[ 57.8]
 [-79.8]]",-58
13,[[5.1 2.5]],1,[5.1 2.5],[[37.28]],"[[ 57.8]
 [-79.8]]",-58
14,[[5.9 3. ]],1,[5.9 3. ],[[43.62]],"[[ 57.8]
 [-79.8]]",-58
15,[[5. 2.]],1,[5. 2.],[[71.4]],"[[ 57.8]
 [-79.8]]",-58
16,[[6.5 3. ]],1,[6.5 3. ],[[78.3]],"[[ 57.8]
 [-79.8]]",-58
17,[[6.5 3. ]],1,[6.5 3. ],[[78.3]],"[[ 57.8]
 [-79.8]]",-58
18,[[6.9 3.1]],1,[6.9 3.1],[[93.44]],"[[ 57.8]
 [-79.8]]",-58
19,[[4.6 3.6]],-1,[4.6 3.6],[[79.4]],"[[ 57.8]
 [-79.8]]",-58
20,[[6.6 3. ]],1,[6.6 3. ],[[84.08]],"[[ 57.8]
 [-79.8]]",-58
21,[[4.9 3.1]],-1,[4.9 3.1],[[22.16]],"[[ 57.8]
 [-79.8]]",-58
22,[[6.7 3. ]],1,[6.7 3. ],[[89.86]],"[[ 57.8]
 [-79.8]]",-58
23,[[6.7 3. ]],1,[6.7 3. ],[[89.86]],"[[ 57.8]
 [-79.8]]",-58
24,[[5.6 2.9]],1,[5.6 2.9],[[34.26]],"[[ 57.8]
 [-79.8]]",-58
25,[[6.3 3.4]],1,[6.3 3.4],[[34.82]],"[[ 57.8]
 [-79.8]]",-58
26,[[5.6 2.7]],1,[5.6 2.7],[[50.22]],"[[ 57.8]
 [-79.8]]",-58
27,[[6.1 3. ]],1,[6.1 3. ],[[55.18]],"[[ 57.8]
 [-79.8]]",-58
28,[[6.3 2.3]],1,[6.3 2.3],[[122.6]],"[[ 57.8]
 [-79.8]]",-58
29,[[5.8 2.6]],1,[5.8 2.6],[[69.76]],"[[ 57.8]
 [-79.8]]",-58
30,[[5.7 3. ]],1,[5.7 3. ],[[32.06]],"[[ 57.8]
 [-79.8]]",-58
31,[[6.9 3.1]],1,[6.9 3.1],[[93.44]],"[[ 57.8]
 [-79.8]]",-58
32,[[6.8 2.8]],1,[6.8 2.8],[[111.6]],"[[ 57.8]
 [-79.8]]",-58
33,[[5.2 4.1]],-1,[5.2 4.1],[[84.62]],"[[ 57.8]
 [-79.8]]",-58
34,[[5.8 2.7]],1,[5.8 2.7],[[61.78]],"[[ 57.8]
 [-79.8]]",-58
35,[[4.3 3. ]],-1,[4.3 3. ],[[48.86]],"[[ 57.8]
 [-79.8]]",-58
36,[[4.8 3.4]],-1,[4.8 3.4],[[51.88]],"[[ 57.8]
 [-79.8]]",-58
37,[[5.2 2.7]],1,[5.2 2.7],[[27.1]],"[[ 57.8]
 [-79.8]]",-58
38,[[4.8 3. ]],-1,[4.8 3. ],[[19.96]],"[[ 57.8]
 [-79.8]]",-58
39,[[4.9 3.1]],-1,[4.9 3.1],[[22.16]],"[[ 57.8]
 [-79.8]]",-58
