,x,y,X,judge_value,w,b
0,[[6.2 2.8]],1,[6.2 2.8],[[89.26]],"[[ 63.9]
 [-81.4]]",-79
1,[[5.9 3. ]],1,[5.9 3. ],[[53.81]],"[[ 63.9]
 [-81.4]]",-79
2,[[6.7 3.3]],1,[6.7 3.3],[[80.51]],"[[ 63.9]
 [-81.4]]",-79
3,[[7.7 3.8]],1,[7.7 3.8],[[103.71]],"[[ 63.9]
 [-81.4]]",-79
4,[[5.4 3.4]],-1,[5.4 3.4],[[10.7]],"[[ 63.9]
 [-81.4]]",-79
5,[[6.3 2.5]],1,[6.3 2.5],[[120.07]],"[[ 63.9]
 [-81.4]]",-79
6,[[5.  3.2]],-1,[5.  3.2],[[19.98]],"[[ 63.9]
 [-81.4]]",-79
7,[[4.6 3.4]],-1,[4.6 3.4],[[61.82]],"[[ 63.9]
 [-81.4]]",-79
8,[[5.7 4.4]],-1,[5.7 4.4],[[72.93]],"[[ 63.9]
 [-81.4]]",-79
9,[[5.2 3.4]],-1,[5.2 3.4],[[23.48]],"[[ 63.9]
 [-81.4]]",-79
10,[[6.2 2.9]],1,[6.2 2.9],[[81.12]],"[[ 63.9]
 [-81.4]]",-79
11,[[6.3 3.3]],1,[6.3 3.3],[[54.95]],"[[ 63.9]
 [-81.4]]",-79
12,[[5.5 2.4]],1,[5.5 2.4],[[77.09]],"[[ 63.9]
 [-81.4]]",-79
13,[[5.1 2.5]],1,[5.1 2.5],[[43.39]],"[[ 63.9]
 [-81.4]]",-79
14,[[5.9 3. ]],1,[5.9 3. ],[[53.81]],"[[ 63.9]
 [-81.4]]",-79
15,[[5. 2.]],1,[5. 2.],[[77.7]],"[[ 63.9]
 [-81.4]]",-79
16,[[6.5 3. ]],1,[6.5 3. ],[[92.15]],"[[ 63.9]
 [-81.4]]",-79
17,[[6.5 3. ]],1,[6.5 3. ],[[92.15]],"[[ 63.9]
 [-81.4]]",-79
18,[[6.9 3.1]],1,[6.9 3.1],[[109.57]],"[[ 63.9]
 [-81.4]]",-79
19,[[4.6 3.6]],-1,[4.6 3.6],[[78.1]],"[[ 63.9]
 [-81.4]]",-79
20,[[6.6 3. ]],1,[6.6 3. ],[[98.54]],"[[ 63.9]
 [-81.4]]",-79
