,x,y,X,judge_value,w,b
0,[[6.2 2.8]],1,[6.2 2.8],[[66.1]],"[[ 53.3]
 [-78.7]]",-44
1,[[5.9 3. ]],1,[5.9 3. ],[[34.37]],"[[ 53.3]
 [-78.7]]",-44
2,[[6.7 3.3]],1,[6.7 3.3],[[53.4]],"[[ 53.3]
 [-78.7]]",-44
3,[[7.7 3.8]],1,[7.7 3.8],[[67.35]],"[[ 53.3]
 [-78.7]]",-44
4,[[5.4 3.4]],-1,[5.4 3.4],[[23.76]],"[[ 53.3]
 [-78.7]]",-44
5,[[6.3 2.5]],1,[6.3 2.5],[[95.04]],"[[ 53.3]
 [-78.7]]",-44
6,[[5.  3.2]],-1,[5.  3.2],[[29.34]],"[[ 53.3]
 [-78.7]]",-44
7,[[4.6 3.4]],-1,[4.6 3.4],[[66.4]],"[[ 53.3]
 [-78.7]]",-44
8,[[5.7 4.4]],-1,[5.7 4.4],[[86.47]],"[[ 53.3]
 [-78.7]]",-44
9,[[5.2 3.4]],-1,[5.2 3.4],[[34.42]],"[[ 53.3]
 [-78.7]]",-44
10,[[6.2 2.9]],1,[6.2 2.9],[[58.23]],"[[ 53.3]
 [-78.7]]",-44
11,[[6.3 3.3]],1,[6.3 3.3],[[32.08]],"[[ 53.3]
 [-78.7]]",-44
12,[[5.5 2.4]],1,[5.5 2.4],[[60.27]],"[[ 53.3]
 [-78.7]]",-44
13,[[5.1 2.5]],1,[5.1 2.5],[[31.08]],"[[ 53.3]
 [-78.7]]",-44
14,[[5.9 3. ]],1,[5.9 3. ],[[34.37]],"[[ 53.3]
 [-78.7]]",-44
15,[[5. 2.]],1,[5. 2.],[[65.1]],"[[ 53.3]
 [-78.7]]",-44
16,[[6.5 3. ]],1,[6.5 3. ],[[66.35]],"[[ 53.3]
 [-78.7]]",-44
17,[[6.5 3. ]],1,[6.5 3. ],[[66.35]],"[[ 53.3]
 [-78.7]]",-44
18,[[6.9 3.1]],1,[6.9 3.1],[[79.8]],"[[ 53.3]
 [-78.7]]",-44
19,[[4.6 3.6]],-1,[4.6 3.6],[[82.14]],"[[ 53.3]
 [-78.7]]",-44
20,[[6.6 3. ]],1,[6.6 3. ],[[71.68]],"[[ 53.3]
 [-78.7]]",-44
21,[[4.9 3.1]],-1,[4.9 3.1],[[26.8]],"[[ 53.3]
 [-78.7]]",-44
22,[[6.7 3. ]],1,[6.7 3. ],[[77.01]],"[[ 53.3]
 [-78.7]]",-44
