,x,y,X,judge_value,w,b
0,[[6.2 2.8]],1,[6.2 2.8],[[75.72]],"[[ 59. ]
 [-81.1]]",-63
1,[[5.9 3. ]],1,[5.9 3. ],[[41.8]],"[[ 59. ]
 [-81.1]]",-63
2,[[6.7 3.3]],1,[6.7 3.3],[[64.67]],"[[ 59. ]
 [-81.1]]",-63
3,[[7.7 3.8]],1,[7.7 3.8],[[83.12]],"[[ 59. ]
 [-81.1]]",-63
4,[[5.4 3.4]],-1,[5.4 3.4],[[20.14]],"[[ 59. ]
 [-81.1]]",-63
5,[[6.3 2.5]],1,[6.3 2.5],[[105.95]],"[[ 59. ]
 [-81.1]]",-63
6,[[5.  3.2]],-1,[5.  3.2],[[27.52]],"[[ 59. ]
 [-81.1]]",-63
7,[[4.6 3.4]],-1,[4.6 3.4],[[67.34]],"[[ 59. ]
 [-81.1]]",-63
8,[[5.7 4.4]],-1,[5.7 4.4],[[83.54]],"[[ 59. ]
 [-81.1]]",-63
9,[[5.2 3.4]],-1,[5.2 3.4],[[31.94]],"[[ 59. ]
 [-81.1]]",-63
10,[[6.2 2.9]],1,[6.2 2.9],[[67.61]],"[[ 59. ]
 [-81.1]]",-63
11,[[6.3 3.3]],1,[6.3 3.3],[[41.07]],"[[ 59. ]
 [-81.1]]",-63
12,[[5.5 2.4]],1,[5.5 2.4],[[66.86]],"[[ 59. ]
 [-81.1]]",-63
13,[[5.1 2.5]],1,[5.1 2.5],[[35.15]],"[[ 59. ]
 [-81.1]]",-63
14,[[5.9 3. ]],1,[5.9 3. ],[[41.8]],"[[ 59. ]
 [-81.1]]",-63
15,[[5. 2.]],1,[5. 2.],[[69.8]],"[[ 59. ]
 [-81.1]]",-63
16,[[6.5 3. ]],1,[6.5 3. ],[[77.2]],"[[ 59. ]
 [-81.1]]",-63
17,[[6.5 3. ]],1,[6.5 3. ],[[77.2]],"[[ 59. ]
 [-81.1]]",-63
18,[[6.9 3.1]],1,[6.9 3.1],[[92.69]],"[[ 59. ]
 [-81.1]]",-63
19,[[4.6 3.6]],-1,[4.6 3.6],[[83.56]],"[[ 59. ]
 [-81.1]]",-63
20,[[6.6 3. ]],1,[6.6 3. ],[[83.1]],"[[ 59. ]
 [-81.1]]",-63
21,[[4.9 3.1]],-1,[4.9 3.1],[[25.31]],"[[ 59. ]
 [-81.1]]",-63
22,[[6.7 3. ]],1,[6.7 3. ],[[89.]],"[[ 59. ]
 [-81.1]]",-63
23,[[6.7 3. ]],1,[6.7 3. ],[[89.]],"[[ 59. ]
 [-81.1]]",-63
24,[[5.6 2.9]],1,[5.6 2.9],[[32.21]],"[[ 59. ]
 [-81.1]]",-63
25,[[6.3 3.4]],1,[6.3 3.4],[[32.96]],"[[ 59. ]
 [-81.1]]",-63
26,[[5.6 2.7]],1,[5.6 2.7],[[48.43]],"[[ 59. ]
 [-81.1]]",-63
27,[[6.1 3. ]],1,[6.1 3. ],[[53.6]],"[[ 59. ]
 [-81.1]]",-63
28,[[6.3 2.3]],1,[6.3 2.3],[[122.17]],"[[ 59. ]
 [-81.1]]",-63
29,[[5.8 2.6]],1,[5.8 2.6],[[68.34]],"[[ 59. ]
 [-81.1]]",-63
30,[[5.7 3. ]],1,[5.7 3. ],[[30.]],"[[ 59. ]
 [-81.1]]",-63
31,[[6.9 3.1]],1,[6.9 3.1],[[92.69]],"[[ 59. ]
 [-81.1]]",-63
32,[[6.8 2.8]],1,[6.8 2.8],[[111.12]],"[[ 59. ]
 [-81.1]]",-63
33,[[5.2 4.1]],-1,[5.2 4.1],[[88.71]],"[[ 59. ]
 [-81.1]]",-63
