,x,y,X,judge_value,w,b
0,[[6.2 2.8]],1,[6.2 2.8],[[67.]],"[[ 42. ]
 [-60.5]]",-24
1,[[5.9 3. ]],1,[5.9 3. ],[[42.3]],"[[ 42. ]
 [-60.5]]",-24
2,[[6.7 3.3]],1,[6.7 3.3],[[57.75]],"[[ 42. ]
 [-60.5]]",-24
3,[[7.7 3.8]],1,[7.7 3.8],[[69.5]],"[[ 42. ]
 [-60.5]]",-24
4,[[5.4 3.4]],-1,[5.4 3.4],[[2.9]],"[[ 42. ]
 [-60.5]]",-24
5,[[6.3 2.5]],1,[6.3 2.5],[[89.35]],"[[ 42. ]
 [-60.5]]",-24
6,[[5.  3.2]],-1,[5.  3.2],[[7.6]],"[[ 42. ]
 [-60.5]]",-24
7,[[4.6 3.4]],-1,[4.6 3.4],[[36.5]],"[[ 42. ]
 [-60.5]]",-24
8,[[5.7 4.4]],-1,[5.7 4.4],[[50.8]],"[[ 42. ]
 [-60.5]]",-24
9,[[5.2 3.4]],-1,[5.2 3.4],[[11.3]],"[[ 42. ]
 [-60.5]]",-24
10,[[6.2 2.9]],1,[6.2 2.9],[[60.95]],"[[ 42. ]
 [-60.5]]",-24
11,[[6.3 3.3]],1,[6.3 3.3],[[40.95]],"[[ 42. ]
 [-60.5]]",-24
12,[[5.5 2.4]],1,[5.5 2.4],[[61.8]],"[[ 42. ]
 [-60.5]]",-24
13,[[5.1 2.5]],1,[5.1 2.5],[[38.95]],"[[ 42. ]
 [-60.5]]",-24
14,[[5.9 3. ]],1,[5.9 3. ],[[42.3]],"[[ 42. ]
 [-60.5]]",-24
15,[[5. 2.]],1,[5. 2.],[[65.]],"[[ 42. ]
 [-60.5]]",-24
16,[[6.5 3. ]],1,[6.5 3. ],[[67.5]],"[[ 42. ]
 [-60.5]]",-24
17,[[6.5 3. ]],1,[6.5 3. ],[[67.5]],"[[ 42. ]
 [-60.5]]",-24
18,[[6.9 3.1]],1,[6.9 3.1],[[78.25]],"[[ 42. ]
 [-60.5]]",-24
19,[[4.6 3.6]],-1,[4.6 3.6],[[48.6]],"[[ 42. ]
 [-60.5]]",-24
20,[[6.6 3. ]],1,[6.6 3. ],[[71.7]],"[[ 42. ]
 [-60.5]]",-24
21,[[4.9 3.1]],-1,[4.9 3.1],[[5.75]],"[[ 42. ]
 [-60.5]]",-24
