,x,y,X,judge_value,w,b
0,[[6.2 2.8]],1,[6.2 2.8],[[65.14]],"[[ 50.1]
 [-74.1]]",-38
1,[[5.9 3. ]],1,[5.9 3. ],[[35.29]],"[[ 50.1]
 [-74.1]]",-38
2,[[6.7 3.3]],1,[6.7 3.3],[[53.14]],"[[ 50.1]
 [-74.1]]",-38
3,[[7.7 3.8]],1,[7.7 3.8],[[66.19]],"[[ 50.1]
 [-74.1]]",-38
4,[[5.4 3.4]],-1,[5.4 3.4],[[19.4]],"[[ 50.1]
 [-74.1]]",-38
5,[[6.3 2.5]],1,[6.3 2.5],[[92.38]],"[[ 50.1]
 [-74.1]]",-38
6,[[5.  3.2]],-1,[5.  3.2],[[24.62]],"[[ 50.1]
 [-74.1]]",-38
7,[[4.6 3.4]],-1,[4.6 3.4],[[59.48]],"[[ 50.1]
 [-74.1]]",-38
8,[[5.7 4.4]],-1,[5.7 4.4],[[78.47]],"[[ 50.1]
 [-74.1]]",-38
9,[[5.2 3.4]],-1,[5.2 3.4],[[29.42]],"[[ 50.1]
 [-74.1]]",-38
10,[[6.2 2.9]],1,[6.2 2.9],[[57.73]],"[[ 50.1]
 [-74.1]]",-38
11,[[6.3 3.3]],1,[6.3 3.3],[[33.1]],"[[ 50.1]
 [-74.1]]",-38
12,[[5.5 2.4]],1,[5.5 2.4],[[59.71]],"[[ 50.1]
 [-74.1]]",-38
13,[[5.1 2.5]],1,[5.1 2.5],[[32.26]],"[[ 50.1]
 [-74.1]]",-38
14,[[5.9 3. ]],1,[5.9 3. ],[[35.29]],"[[ 50.1]
 [-74.1]]",-38
15,[[5. 2.]],1,[5. 2.],[[64.3]],"[[ 50.1]
 [-74.1]]",-38
16,[[6.5 3. ]],1,[6.5 3. ],[[65.35]],"[[ 50.1]
 [-74.1]]",-38
17,[[6.5 3. ]],1,[6.5 3. ],[[65.35]],"[[ 50.1]
 [-74.1]]",-38
18,[[6.9 3.1]],1,[6.9 3.1],[[77.98]],"[[ 50.1]
 [-74.1]]",-38
19,[[4.6 3.6]],-1,[4.6 3.6],[[74.3]],"[[ 50.1]
 [-74.1]]",-38
20,[[6.6 3. ]],1,[6.6 3. ],[[70.36]],"[[ 50.1]
 [-74.1]]",-38
21,[[4.9 3.1]],-1,[4.9 3.1],[[22.22]],"[[ 50.1]
 [-74.1]]",-38
22,[[6.7 3. ]],1,[6.7 3. ],[[75.37]],"[[ 50.1]
 [-74.1]]",-38
23,[[6.7 3. ]],1,[6.7 3. ],[[75.37]],"[[ 50.1]
 [-74.1]]",-38
24,[[5.6 2.9]],1,[5.6 2.9],[[27.67]],"[[ 50.1]
 [-74.1]]",-38
25,[[6.3 3.4]],1,[6.3 3.4],[[25.69]],"[[ 50.1]
 [-74.1]]",-38
26,[[5.6 2.7]],1,[5.6 2.7],[[42.49]],"[[ 50.1]
 [-74.1]]",-38
27,[[6.1 3. ]],1,[6.1 3. ],[[45.31]],"[[ 50.1]
 [-74.1]]",-38
28,[[6.3 2.3]],1,[6.3 2.3],[[107.2]],"[[ 50.1]
 [-74.1]]",-38
29,[[5.8 2.6]],1,[5.8 2.6],[[59.92]],"[[ 50.1]
 [-74.1]]",-38
30,[[5.7 3. ]],1,[5.7 3. ],[[25.27]],"[[ 50.1]
 [-74.1]]",-38
31,[[6.9 3.1]],1,[6.9 3.1],[[77.98]],"[[ 50.1]
 [-74.1]]",-38
32,[[6.8 2.8]],1,[6.8 2.8],[[95.2]],"[[ 50.1]
 [-74.1]]",-38
33,[[5.2 4.1]],-1,[5.2 4.1],[[81.29]],"[[ 50.1]
 [-74.1]]",-38
34,[[5.8 2.7]],1,[5.8 2.7],[[52.51]],"[[ 50.1]
 [-74.1]]",-38
35,[[4.3 3. ]],-1,[4.3 3. ],[[44.87]],"[[ 50.1]
 [-74.1]]",-38
36,[[4.8 3.4]],-1,[4.8 3.4],[[49.46]],"[[ 50.1]
 [-74.1]]",-38
37,[[5.2 2.7]],1,[5.2 2.7],[[22.45]],"[[ 50.1]
 [-74.1]]",-38
38,[[4.8 3. ]],-1,[4.8 3. ],[[19.82]],"[[ 50.1]
 [-74.1]]",-38
39,[[4.9 3.1]],-1,[4.9 3.1],[[22.22]],"[[ 50.1]
 [-74.1]]",-38
40,[[7.9 3.8]],1,[7.9 3.8],[[76.21]],"[[ 50.1]
 [-74.1]]",-38
41,[[5.  2.3]],1,[5.  2.3],[[42.07]],"[[ 50.1]
 [-74.1]]",-38
42,[[4.6 3.2]],-1,[4.6 3.2],[[44.66]],"[[ 50.1]
 [-74.1]]",-38
43,[[6.5 3. ]],1,[6.5 3. ],[[65.35]],"[[ 50.1]
 [-74.1]]",-38
44,[[4.9 3.1]],-1,[4.9 3.1],[[22.22]],"[[ 50.1]
 [-74.1]]",-38
45,[[6.  2.2]],1,[6.  2.2],[[99.58]],"[[ 50.1]
 [-74.1]]",-38
46,[[5.5 2.6]],1,[5.5 2.6],[[44.89]],"[[ 50.1]
 [-74.1]]",-38
47,[[5.8 4. ]],-1,[5.8 4. ],[[43.82]],"[[ 50.1]
 [-74.1]]",-38
48,[[5.4 3.9]],-1,[5.4 3.9],[[56.45]],"[[ 50.1]
 [-74.1]]",-38
49,[[6.4 2.7]],1,[6.4 2.7],[[82.57]],"[[ 50.1]
 [-74.1]]",-38
50,[[6.  3.4]],1,[6.  3.4],[[10.66]],"[[ 50.1]
 [-74.1]]",-38
51,[[5.5 2.5]],1,[5.5 2.5],[[52.3]],"[[ 50.1]
 [-74.1]]",-38
52,[[5.5 4.2]],-1,[5.5 4.2],[[73.67]],"[[ 50.1]
 [-74.1]]",-38
53,[[4.7 3.2]],-1,[4.7 3.2],[[39.65]],"[[ 50.1]
 [-74.1]]",-38
54,[[6.9 3.2]],1,[6.9 3.2],[[70.57]],"[[ 50.1]
 [-74.1]]",-38
55,[[6.  2.9]],1,[6.  2.9],[[47.71]],"[[ 50.1]
 [-74.1]]",-38
56,[[6.1 3. ]],1,[6.1 3. ],[[45.31]],"[[ 50.1]
 [-74.1]]",-38
57,[[4.6 3.1]],-1,[4.6 3.1],[[37.25]],"[[ 50.1]
 [-74.1]]",-38
58,[[5.7 2.8]],1,[5.7 2.8],[[40.09]],"[[ 50.1]
 [-74.1]]",-38
59,[[6. 3.]],1,[6. 3.],[[40.3]],"[[ 50.1]
 [-74.1]]",-38
60,[[5.8 2.7]],1,[5.8 2.7],[[52.51]],"[[ 50.1]
 [-74.1]]",-38
61,[[4.8 3.4]],-1,[4.8 3.4],[[49.46]],"[[ 50.1]
 [-74.1]]",-38
62,[[6.  2.2]],1,[6.  2.2],[[99.58]],"[[ 50.1]
 [-74.1]]",-38
63,[[6.4 3.1]],1,[6.4 3.1],[[52.93]],"[[ 50.1]
 [-74.1]]",-38
64,[[6.7 2.5]],1,[6.7 2.5],[[112.42]],"[[ 50.1]
 [-74.1]]",-38
65,[[6.3 3.3]],1,[6.3 3.3],[[33.1]],"[[ 50.1]
 [-74.1]]",-38
66,[[6.8 3.2]],1,[6.8 3.2],[[65.56]],"[[ 50.1]
 [-74.1]]",-38
67,[[5.7 3.8]],-1,[5.7 3.8],[[34.01]],"[[ 50.1]
 [-74.1]]",-38
68,[[5.1 3.8]],-1,[5.1 3.8],[[64.07]],"[[ 50.1]
 [-74.1]]",-38
69,[[6.  2.7]],1,[6.  2.7],[[62.53]],"[[ 50.1]
 [-74.1]]",-38
70,[[7.7 2.8]],1,[7.7 2.8],[[140.29]],"[[ 50.1]
 [-74.1]]",-38
71,[[4.4 3. ]],-1,[4.4 3. ],[[39.86]],"[[ 50.1]
 [-74.1]]",-38
72,[[6.2 2.2]],1,[6.2 2.2],[[109.6]],"[[ 50.1]
 [-74.1]]",-38
73,[[4.7 3.2]],-1,[4.7 3.2],[[39.65]],"[[ 50.1]
 [-74.1]]",-38
74,[[5.4 3.4]],-1,[5.4 3.4],[[19.4]],"[[ 50.1]
 [-74.1]]",-38
75,[[6.7 3.1]],1,[6.7 3.1],[[67.96]],"[[ 50.1]
 [-74.1]]",-38
76,[[6.4 3.2]],1,[6.4 3.2],[[45.52]],"[[ 50.1]
 [-74.1]]",-38
77,[[7.6 3. ]],1,[7.6 3. ],[[120.46]],"[[ 50.1]
 [-74.1]]",-38
78,[[5.5 3.5]],-1,[5.5 3.5],[[21.8]],"[[ 50.1]
 [-74.1]]",-38
79,[[6.5 3.2]],1,[6.5 3.2],[[50.53]],"[[ 50.1]
 [-74.1]]",-38
80,[[5.  3.6]],-1,[5.  3.6],[[54.26]],"[[ 50.1]
 [-74.1]]",-38
81,[[6.9 3.1]],1,[6.9 3.1],[[77.98]],"[[ 50.1]
 [-74.1]]",-38
82,[[5.1 3.5]],-1,[5.1 3.5],[[41.84]],"[[ 50.1]
 [-74.1]]",-38
83,[[6.6 2.9]],1,[6.6 2.9],[[77.77]],"[[ 50.1]
 [-74.1]]",-38
84,[[5.4 3.9]],-1,[5.4 3.9],[[56.45]],"[[ 50.1]
 [-74.1]]",-38
85,[[6.3 2.9]],1,[6.3 2.9],[[62.74]],"[[ 50.1]
 [-74.1]]",-38
86,[[7.2 3. ]],1,[7.2 3. ],[[100.42]],"[[ 50.1]
 [-74.1]]",-38
87,[[4.5 2.3]],-1,[4.5 2.3],[[-17.02]],"[[ 45.6]
 [-76.4]]",-39
88,[[4.9 2.5]],1,[4.9 2.5],[[-6.56]],"[[ 50.5]
 [-73.9]]",-38
89,[[5.6 2.8]],1,[5.6 2.8],[[37.88]],"[[ 50.5]
 [-73.9]]",-38
90,[[7.2 3.2]],1,[7.2 3.2],[[89.12]],"[[ 50.5]
 [-73.9]]",-38
91,[[6.7 3.1]],1,[6.7 3.1],[[71.26]],"[[ 50.5]
 [-73.9]]",-38
92,[[4.8 3.1]],-1,[4.8 3.1],[[24.69]],"[[ 50.5]
 [-73.9]]",-38
93,[[6.7 3.1]],1,[6.7 3.1],[[71.26]],"[[ 50.5]
 [-73.9]]",-38
94,[[5.1 3.8]],-1,[5.1 3.8],[[61.27]],"[[ 50.5]
 [-73.9]]",-38
95,[[5.2 3.5]],-1,[5.2 3.5],[[34.05]],"[[ 50.5]
 [-73.9]]",-38
96,[[5.5 2.4]],1,[5.5 2.4],[[62.39]],"[[ 50.5]
 [-73.9]]",-38
97,[[5.7 2.5]],1,[5.7 2.5],[[65.1]],"[[ 50.5]
 [-73.9]]",-38
98,[[5.  3.4]],-1,[5.  3.4],[[36.76]],"[[ 50.5]
 [-73.9]]",-38
99,[[6.8 3. ]],1,[6.8 3. ],[[83.7]],"[[ 50.5]
 [-73.9]]",-38
100,[[4.4 2.9]],-1,[4.4 2.9],[[30.11]],"[[ 50.5]
 [-73.9]]",-38
101,[[6.1 2.8]],1,[6.1 2.8],[[63.13]],"[[ 50.5]
 [-73.9]]",-38
102,[[6.7 3.3]],1,[6.7 3.3],[[56.48]],"[[ 50.5]
 [-73.9]]",-38
103,[[7.7 2.6]],1,[7.7 2.6],[[158.71]],"[[ 50.5]
 [-73.9]]",-38
104,[[5.7 2.8]],1,[5.7 2.8],[[42.93]],"[[ 50.5]
 [-73.9]]",-38
