,x,y,X,judge_value,w,b
0,[[6.2 2.8]],1,[6.2 2.8],[[54.9]],"[[ 46.9]
 [-72.1]]",-34
1,[[5.9 3. ]],1,[5.9 3. ],[[26.41]],"[[ 46.9]
 [-72.1]]",-34
2,[[6.7 3.3]],1,[6.7 3.3],[[42.3]],"[[ 46.9]
 [-72.1]]",-34
3,[[7.7 3.8]],1,[7.7 3.8],[[53.15]],"[[ 46.9]
 [-72.1]]",-34
4,[[5.4 3.4]],-1,[5.4 3.4],[[25.88]],"[[ 46.9]
 [-72.1]]",-34
5,[[6.3 2.5]],1,[6.3 2.5],[[81.22]],"[[ 46.9]
 [-72.1]]",-34
6,[[5.  3.2]],-1,[5.  3.2],[[30.22]],"[[ 46.9]
 [-72.1]]",-34
7,[[4.6 3.4]],-1,[4.6 3.4],[[63.4]],"[[ 46.9]
 [-72.1]]",-34
8,[[5.7 4.4]],-1,[5.7 4.4],[[83.91]],"[[ 46.9]
 [-72.1]]",-34
9,[[5.2 3.4]],-1,[5.2 3.4],[[35.26]],"[[ 46.9]
 [-72.1]]",-34
10,[[6.2 2.9]],1,[6.2 2.9],[[47.69]],"[[ 46.9]
 [-72.1]]",-34
11,[[6.3 3.3]],1,[6.3 3.3],[[23.54]],"[[ 46.9]
 [-72.1]]",-34
12,[[5.5 2.4]],1,[5.5 2.4],[[50.91]],"[[ 46.9]
 [-72.1]]",-34
13,[[5.1 2.5]],1,[5.1 2.5],[[24.94]],"[[ 46.9]
 [-72.1]]",-34
14,[[5.9 3. ]],1,[5.9 3. ],[[26.41]],"[[ 46.9]
 [-72.1]]",-34
15,[[5. 2.]],1,[5. 2.],[[56.3]],"[[ 46.9]
 [-72.1]]",-34
16,[[6.5 3. ]],1,[6.5 3. ],[[54.55]],"[[ 46.9]
 [-72.1]]",-34
17,[[6.5 3. ]],1,[6.5 3. ],[[54.55]],"[[ 46.9]
 [-72.1]]",-34
18,[[6.9 3.1]],1,[6.9 3.1],[[66.1]],"[[ 46.9]
 [-72.1]]",-34
19,[[4.6 3.6]],-1,[4.6 3.6],[[77.82]],"[[ 46.9]
 [-72.1]]",-34
20,[[6.6 3. ]],1,[6.6 3. ],[[59.24]],"[[ 46.9]
 [-72.1]]",-34
21,[[4.9 3.1]],-1,[4.9 3.1],[[27.7]],"[[ 46.9]
 [-72.1]]",-34
22,[[6.7 3. ]],1,[6.7 3. ],[[63.93]],"[[ 46.9]
 [-72.1]]",-34
23,[[6.7 3. ]],1,[6.7 3. ],[[63.93]],"[[ 46.9]
 [-72.1]]",-34
24,[[5.6 2.9]],1,[5.6 2.9],[[19.55]],"[[ 46.9]
 [-72.1]]",-34
25,[[6.3 3.4]],1,[6.3 3.4],[[16.33]],"[[ 46.9]
 [-72.1]]",-34
26,[[5.6 2.7]],1,[5.6 2.7],[[33.97]],"[[ 46.9]
 [-72.1]]",-34
27,[[6.1 3. ]],1,[6.1 3. ],[[35.79]],"[[ 46.9]
 [-72.1]]",-34
28,[[6.3 2.3]],1,[6.3 2.3],[[95.64]],"[[ 46.9]
 [-72.1]]",-34
29,[[5.8 2.6]],1,[5.8 2.6],[[50.56]],"[[ 46.9]
 [-72.1]]",-34
30,[[5.7 3. ]],1,[5.7 3. ],[[17.03]],"[[ 46.9]
 [-72.1]]",-34
31,[[6.9 3.1]],1,[6.9 3.1],[[66.1]],"[[ 46.9]
 [-72.1]]",-34
32,[[6.8 2.8]],1,[6.8 2.8],[[83.04]],"[[ 46.9]
 [-72.1]]",-34
33,[[5.2 4.1]],-1,[5.2 4.1],[[85.73]],"[[ 46.9]
 [-72.1]]",-34
34,[[5.8 2.7]],1,[5.8 2.7],[[43.35]],"[[ 46.9]
 [-72.1]]",-34
35,[[4.3 3. ]],-1,[4.3 3. ],[[48.63]],"[[ 46.9]
 [-72.1]]",-34
36,[[4.8 3.4]],-1,[4.8 3.4],[[54.02]],"[[ 46.9]
 [-72.1]]",-34
37,[[5.2 2.7]],1,[5.2 2.7],[[15.21]],"[[ 46.9]
 [-72.1]]",-34
38,[[4.8 3. ]],-1,[4.8 3. ],[[25.18]],"[[ 46.9]
 [-72.1]]",-34
39,[[4.9 3.1]],-1,[4.9 3.1],[[27.7]],"[[ 46.9]
 [-72.1]]",-34
40,[[7.9 3.8]],1,[7.9 3.8],[[62.53]],"[[ 46.9]
 [-72.1]]",-34
41,[[5.  2.3]],1,[5.  2.3],[[34.67]],"[[ 46.9]
 [-72.1]]",-34
42,[[4.6 3.2]],-1,[4.6 3.2],[[48.98]],"[[ 46.9]
 [-72.1]]",-34
43,[[6.5 3. ]],1,[6.5 3. ],[[54.55]],"[[ 46.9]
 [-72.1]]",-34
44,[[4.9 3.1]],-1,[4.9 3.1],[[27.7]],"[[ 46.9]
 [-72.1]]",-34
45,[[6.  2.2]],1,[6.  2.2],[[88.78]],"[[ 46.9]
 [-72.1]]",-34
46,[[5.5 2.6]],1,[5.5 2.6],[[36.49]],"[[ 46.9]
 [-72.1]]",-34
47,[[5.8 4. ]],-1,[5.8 4. ],[[50.38]],"[[ 46.9]
 [-72.1]]",-34
48,[[5.4 3.9]],-1,[5.4 3.9],[[61.93]],"[[ 46.9]
 [-72.1]]",-34
49,[[6.4 2.7]],1,[6.4 2.7],[[71.49]],"[[ 46.9]
 [-72.1]]",-34
50,[[6.  3.4]],1,[6.  3.4],[[2.26]],"[[ 46.9]
 [-72.1]]",-34
51,[[5.5 2.5]],1,[5.5 2.5],[[43.7]],"[[ 46.9]
 [-72.1]]",-34
52,[[5.5 4.2]],-1,[5.5 4.2],[[78.87]],"[[ 46.9]
 [-72.1]]",-34
53,[[4.7 3.2]],-1,[4.7 3.2],[[44.29]],"[[ 46.9]
 [-72.1]]",-34
54,[[6.9 3.2]],1,[6.9 3.2],[[58.89]],"[[ 46.9]
 [-72.1]]",-34
55,[[6.  2.9]],1,[6.  2.9],[[38.31]],"[[ 46.9]
 [-72.1]]",-34
56,[[6.1 3. ]],1,[6.1 3. ],[[35.79]],"[[ 46.9]
 [-72.1]]",-34
57,[[4.6 3.1]],-1,[4.6 3.1],[[41.77]],"[[ 46.9]
 [-72.1]]",-34
58,[[5.7 2.8]],1,[5.7 2.8],[[31.45]],"[[ 46.9]
 [-72.1]]",-34
59,[[6. 3.]],1,[6. 3.],[[31.1]],"[[ 46.9]
 [-72.1]]",-34
60,[[5.8 2.7]],1,[5.8 2.7],[[43.35]],"[[ 46.9]
 [-72.1]]",-34
61,[[4.8 3.4]],-1,[4.8 3.4],[[54.02]],"[[ 46.9]
 [-72.1]]",-34
62,[[6.  2.2]],1,[6.  2.2],[[88.78]],"[[ 46.9]
 [-72.1]]",-34
63,[[6.4 3.1]],1,[6.4 3.1],[[42.65]],"[[ 46.9]
 [-72.1]]",-34
64,[[6.7 2.5]],1,[6.7 2.5],[[99.98]],"[[ 46.9]
 [-72.1]]",-34
65,[[6.3 3.3]],1,[6.3 3.3],[[23.54]],"[[ 46.9]
 [-72.1]]",-34
66,[[6.8 3.2]],1,[6.8 3.2],[[54.2]],"[[ 46.9]
 [-72.1]]",-34
67,[[5.7 3.8]],-1,[5.7 3.8],[[40.65]],"[[ 46.9]
 [-72.1]]",-34
68,[[5.1 3.8]],-1,[5.1 3.8],[[68.79]],"[[ 46.9]
 [-72.1]]",-34
69,[[6.  2.7]],1,[6.  2.7],[[52.73]],"[[ 46.9]
 [-72.1]]",-34
70,[[7.7 2.8]],1,[7.7 2.8],[[125.25]],"[[ 46.9]
 [-72.1]]",-34
71,[[4.4 3. ]],-1,[4.4 3. ],[[43.94]],"[[ 46.9]
 [-72.1]]",-34
72,[[6.2 2.2]],1,[6.2 2.2],[[98.16]],"[[ 46.9]
 [-72.1]]",-34
73,[[4.7 3.2]],-1,[4.7 3.2],[[44.29]],"[[ 46.9]
 [-72.1]]",-34
74,[[5.4 3.4]],-1,[5.4 3.4],[[25.88]],"[[ 46.9]
 [-72.1]]",-34
75,[[6.7 3.1]],1,[6.7 3.1],[[56.72]],"[[ 46.9]
 [-72.1]]",-34
76,[[6.4 3.2]],1,[6.4 3.2],[[35.44]],"[[ 46.9]
 [-72.1]]",-34
77,[[7.6 3. ]],1,[7.6 3. ],[[106.14]],"[[ 46.9]
 [-72.1]]",-34
78,[[5.5 3.5]],-1,[5.5 3.5],[[28.4]],"[[ 46.9]
 [-72.1]]",-34
79,[[6.5 3.2]],1,[6.5 3.2],[[40.13]],"[[ 46.9]
 [-72.1]]",-34
80,[[5.  3.6]],-1,[5.  3.6],[[59.06]],"[[ 46.9]
 [-72.1]]",-34
81,[[6.9 3.1]],1,[6.9 3.1],[[66.1]],"[[ 46.9]
 [-72.1]]",-34
82,[[5.1 3.5]],-1,[5.1 3.5],[[47.16]],"[[ 46.9]
 [-72.1]]",-34
