,x,y,X,judge_value,w,b
0,[[6.2 2.8]],1,[6.2 2.8],[[72.68]],"[[ 58.6]
 [-81.3]]",-63
1,[[5.9 3. ]],1,[5.9 3. ],[[38.84]],"[[ 58.6]
 [-81.3]]",-63
2,[[6.7 3.3]],1,[6.7 3.3],[[61.33]],"[[ 58.6]
 [-81.3]]",-63
3,[[7.7 3.8]],1,[7.7 3.8],[[79.28]],"[[ 58.6]
 [-81.3]]",-63
4,[[5.4 3.4]],-1,[5.4 3.4],[[22.98]],"[[ 58.6]
 [-81.3]]",-63
5,[[6.3 2.5]],1,[6.3 2.5],[[102.93]],"[[ 58.6]
 [-81.3]]",-63
6,[[5.  3.2]],-1,[5.  3.2],[[30.16]],"[[ 58.6]
 [-81.3]]",-63
7,[[4.6 3.4]],-1,[4.6 3.4],[[69.86]],"[[ 58.6]
 [-81.3]]",-63
8,[[5.7 4.4]],-1,[5.7 4.4],[[86.7]],"[[ 58.6]
 [-81.3]]",-63
9,[[5.2 3.4]],-1,[5.2 3.4],[[34.7]],"[[ 58.6]
 [-81.3]]",-63
10,[[6.2 2.9]],1,[6.2 2.9],[[64.55]],"[[ 58.6]
 [-81.3]]",-63
11,[[6.3 3.3]],1,[6.3 3.3],[[37.89]],"[[ 58.6]
 [-81.3]]",-63
12,[[5.5 2.4]],1,[5.5 2.4],[[64.18]],"[[ 58.6]
 [-81.3]]",-63
13,[[5.1 2.5]],1,[5.1 2.5],[[32.61]],"[[ 58.6]
 [-81.3]]",-63
14,[[5.9 3. ]],1,[5.9 3. ],[[38.84]],"[[ 58.6]
 [-81.3]]",-63
15,[[5. 2.]],1,[5. 2.],[[67.4]],"[[ 58.6]
 [-81.3]]",-63
16,[[6.5 3. ]],1,[6.5 3. ],[[74.]],"[[ 58.6]
 [-81.3]]",-63
17,[[6.5 3. ]],1,[6.5 3. ],[[74.]],"[[ 58.6]
 [-81.3]]",-63
18,[[6.9 3.1]],1,[6.9 3.1],[[89.31]],"[[ 58.6]
 [-81.3]]",-63
19,[[4.6 3.6]],-1,[4.6 3.6],[[86.12]],"[[ 58.6]
 [-81.3]]",-63
