,x,y,X,judge_value,w,b
0,[[6.2 2.8]],1,[6.2 2.8],[[52.2]],"[[ 30.4]
 [-45.1]]",-10
1,[[5.9 3. ]],1,[5.9 3. ],[[34.06]],"[[ 30.4]
 [-45.1]]",-10
2,[[6.7 3.3]],1,[6.7 3.3],[[44.85]],"[[ 30.4]
 [-45.1]]",-10
3,[[7.7 3.8]],1,[7.7 3.8],[[52.7]],"[[ 30.4]
 [-45.1]]",-10
4,[[5.4 3.4]],-1,[5.4 3.4],[[-0.82]],"[[ 25. ]
 [-48.5]]",-11
5,[[6.3 2.5]],1,[6.3 2.5],[[25.25]],"[[ 25. ]
 [-48.5]]",-11
6,[[5.  3.2]],-1,[5.  3.2],[[41.2]],"[[ 25. ]
 [-48.5]]",-11
7,[[4.6 3.4]],-1,[4.6 3.4],[[60.9]],"[[ 25. ]
 [-48.5]]",-11
8,[[5.7 4.4]],-1,[5.7 4.4],[[81.9]],"[[ 25. ]
 [-48.5]]",-11
9,[[5.2 3.4]],-1,[5.2 3.4],[[45.9]],"[[ 25. ]
 [-48.5]]",-11
10,[[6.2 2.9]],1,[6.2 2.9],[[3.35]],"[[ 25. ]
 [-48.5]]",-11
11,[[6.3 3.3]],1,[6.3 3.3],[[-13.55]],"[[ 31.3]
 [-45.2]]",-10
12,[[5.5 2.4]],1,[5.5 2.4],[[53.67]],"[[ 31.3]
 [-45.2]]",-10
13,[[5.1 2.5]],1,[5.1 2.5],[[36.63]],"[[ 31.3]
 [-45.2]]",-10
14,[[5.9 3. ]],1,[5.9 3. ],[[39.07]],"[[ 31.3]
 [-45.2]]",-10
15,[[5. 2.]],1,[5. 2.],[[56.1]],"[[ 31.3]
 [-45.2]]",-10
16,[[6.5 3. ]],1,[6.5 3. ],[[57.85]],"[[ 31.3]
 [-45.2]]",-10
17,[[6.5 3. ]],1,[6.5 3. ],[[57.85]],"[[ 31.3]
 [-45.2]]",-10
18,[[6.9 3.1]],1,[6.9 3.1],[[65.85]],"[[ 31.3]
 [-45.2]]",-10
19,[[4.6 3.6]],-1,[4.6 3.6],[[28.74]],"[[ 31.3]
 [-45.2]]",-10
20,[[6.6 3. ]],1,[6.6 3. ],[[60.98]],"[[ 31.3]
 [-45.2]]",-10
21,[[4.9 3.1]],-1,[4.9 3.1],[[-3.25]],"[[ 26.4]
 [-48.3]]",-11
22,[[6.7 3. ]],1,[6.7 3. ],[[20.98]],"[[ 26.4]
 [-48.3]]",-11
23,[[6.7 3. ]],1,[6.7 3. ],[[20.98]],"[[ 26.4]
 [-48.3]]",-11
24,[[5.6 2.9]],1,[5.6 2.9],[[-3.23]],"[[ 32. ]
 [-45.4]]",-10
25,[[6.3 3.4]],1,[6.3 3.4],[[37.24]],"[[ 32. ]
 [-45.4]]",-10
26,[[5.6 2.7]],1,[5.6 2.7],[[46.62]],"[[ 32. ]
 [-45.4]]",-10
27,[[6.1 3. ]],1,[6.1 3. ],[[49.]],"[[ 32. ]
 [-45.4]]",-10
28,[[6.3 2.3]],1,[6.3 2.3],[[87.18]],"[[ 32. ]
 [-45.4]]",-10
29,[[5.8 2.6]],1,[5.8 2.6],[[57.56]],"[[ 32. ]
 [-45.4]]",-10
30,[[5.7 3. ]],1,[5.7 3. ],[[36.2]],"[[ 32. ]
 [-45.4]]",-10
31,[[6.9 3.1]],1,[6.9 3.1],[[70.06]],"[[ 32. ]
 [-45.4]]",-10
32,[[6.8 2.8]],1,[6.8 2.8],[[80.48]],"[[ 32. ]
 [-45.4]]",-10
33,[[5.2 4.1]],-1,[5.2 4.1],[[29.74]],"[[ 32. ]
 [-45.4]]",-10
34,[[5.8 2.7]],1,[5.8 2.7],[[53.02]],"[[ 32. ]
 [-45.4]]",-10
35,[[4.3 3. ]],-1,[4.3 3. ],[[8.6]],"[[ 32. ]
 [-45.4]]",-10
36,[[4.8 3.4]],-1,[4.8 3.4],[[10.76]],"[[ 32. ]
 [-45.4]]",-10
37,[[5.2 2.7]],1,[5.2 2.7],[[33.82]],"[[ 32. ]
 [-45.4]]",-10
38,[[4.8 3. ]],-1,[4.8 3. ],[[-7.4]],"[[ 27.2]
 [-48.4]]",-11
39,[[4.9 3.1]],-1,[4.9 3.1],[[27.76]],"[[ 27.2]
 [-48.4]]",-11
40,[[7.9 3.8]],1,[7.9 3.8],[[19.96]],"[[ 27.2]
 [-48.4]]",-11
41,[[5.  2.3]],1,[5.  2.3],[[13.68]],"[[ 27.2]
 [-48.4]]",-11
42,[[4.6 3.2]],-1,[4.6 3.2],[[40.76]],"[[ 27.2]
 [-48.4]]",-11
43,[[6.5 3. ]],1,[6.5 3. ],[[20.6]],"[[ 27.2]
 [-48.4]]",-11
44,[[4.9 3.1]],-1,[4.9 3.1],[[27.76]],"[[ 27.2]
 [-48.4]]",-11
45,[[6.  2.2]],1,[6.  2.2],[[45.72]],"[[ 27.2]
 [-48.4]]",-11
46,[[5.5 2.6]],1,[5.5 2.6],[[12.76]],"[[ 27.2]
 [-48.4]]",-11
47,[[5.8 4. ]],-1,[5.8 4. ],[[46.84]],"[[ 27.2]
 [-48.4]]",-11
48,[[5.4 3.9]],-1,[5.4 3.9],[[52.88]],"[[ 27.2]
 [-48.4]]",-11
49,[[6.4 2.7]],1,[6.4 2.7],[[32.4]],"[[ 27.2]
 [-48.4]]",-11
50,[[6.  3.4]],1,[6.  3.4],[[-12.36]],"[[ 33.2]
 [-45. ]]",-10
51,[[5.5 2.5]],1,[5.5 2.5],[[60.1]],"[[ 33.2]
 [-45. ]]",-10
52,[[5.5 4.2]],-1,[5.5 4.2],[[16.4]],"[[ 33.2]
 [-45. ]]",-10
53,[[4.7 3.2]],-1,[4.7 3.2],[[-2.04]],"[[ 28.5]
 [-48.2]]",-11
54,[[6.9 3.2]],1,[6.9 3.2],[[31.41]],"[[ 28.5]
 [-48.2]]",-11
55,[[6.  2.9]],1,[6.  2.9],[[20.22]],"[[ 28.5]
 [-48.2]]",-11
56,[[6.1 3. ]],1,[6.1 3. ],[[18.25]],"[[ 28.5]
 [-48.2]]",-11
57,[[4.6 3.1]],-1,[4.6 3.1],[[29.32]],"[[ 28.5]
 [-48.2]]",-11
58,[[5.7 2.8]],1,[5.7 2.8],[[16.49]],"[[ 28.5]
 [-48.2]]",-11
59,[[6. 3.]],1,[6. 3.],[[15.4]],"[[ 28.5]
 [-48.2]]",-11
60,[[5.8 2.7]],1,[5.8 2.7],[[24.16]],"[[ 28.5]
 [-48.2]]",-11
61,[[4.8 3.4]],-1,[4.8 3.4],[[38.08]],"[[ 28.5]
 [-48.2]]",-11
62,[[6.  2.2]],1,[6.  2.2],[[53.96]],"[[ 28.5]
 [-48.2]]",-11
63,[[6.4 3.1]],1,[6.4 3.1],[[21.98]],"[[ 28.5]
 [-48.2]]",-11
64,[[6.7 2.5]],1,[6.7 2.5],[[59.45]],"[[ 28.5]
 [-48.2]]",-11
65,[[6.3 3.3]],1,[6.3 3.3],[[9.49]],"[[ 28.5]
 [-48.2]]",-11
66,[[6.8 3.2]],1,[6.8 3.2],[[28.56]],"[[ 28.5]
 [-48.2]]",-11
67,[[5.7 3.8]],-1,[5.7 3.8],[[31.71]],"[[ 28.5]
 [-48.2]]",-11
68,[[5.1 3.8]],-1,[5.1 3.8],[[48.81]],"[[ 28.5]
 [-48.2]]",-11
69,[[6.  2.7]],1,[6.  2.7],[[29.86]],"[[ 28.5]
 [-48.2]]",-11
70,[[7.7 2.8]],1,[7.7 2.8],[[73.49]],"[[ 28.5]
 [-48.2]]",-11
71,[[4.4 3. ]],-1,[4.4 3. ],[[30.2]],"[[ 28.5]
 [-48.2]]",-11
72,[[6.2 2.2]],1,[6.2 2.2],[[59.66]],"[[ 28.5]
 [-48.2]]",-11
73,[[4.7 3.2]],-1,[4.7 3.2],[[31.29]],"[[ 28.5]
 [-48.2]]",-11
74,[[5.4 3.4]],-1,[5.4 3.4],[[20.98]],"[[ 28.5]
 [-48.2]]",-11
75,[[6.7 3.1]],1,[6.7 3.1],[[30.53]],"[[ 28.5]
 [-48.2]]",-11
76,[[6.4 3.2]],1,[6.4 3.2],[[17.16]],"[[ 28.5]
 [-48.2]]",-11
77,[[7.6 3. ]],1,[7.6 3. ],[[61.]],"[[ 28.5]
 [-48.2]]",-11
78,[[5.5 3.5]],-1,[5.5 3.5],[[22.95]],"[[ 28.5]
 [-48.2]]",-11
79,[[6.5 3.2]],1,[6.5 3.2],[[20.01]],"[[ 28.5]
 [-48.2]]",-11
80,[[5.  3.6]],-1,[5.  3.6],[[42.02]],"[[ 28.5]
 [-48.2]]",-11
81,[[6.9 3.1]],1,[6.9 3.1],[[36.23]],"[[ 28.5]
 [-48.2]]",-11
82,[[5.1 3.5]],-1,[5.1 3.5],[[34.35]],"[[ 28.5]
 [-48.2]]",-11
83,[[6.6 2.9]],1,[6.6 2.9],[[37.32]],"[[ 28.5]
 [-48.2]]",-11
84,[[5.4 3.9]],-1,[5.4 3.9],[[45.08]],"[[ 28.5]
 [-48.2]]",-11
85,[[6.3 2.9]],1,[6.3 2.9],[[28.77]],"[[ 28.5]
 [-48.2]]",-11
86,[[7.2 3. ]],1,[7.2 3. ],[[49.6]],"[[ 28.5]
 [-48.2]]",-11
87,[[4.5 2.3]],-1,[4.5 2.3],[[-6.39]],"[[ 24. ]
 [-50.5]]",-12
