,x,y,X,judge_value,w,b
0,[[6.2 2.8]],1,[6.2 2.8],[[81.24]],"[[ 64.2]
 [-83.5]]",-83
1,[[5.9 3. ]],1,[5.9 3. ],[[45.28]],"[[ 64.2]
 [-83.5]]",-83
2,[[6.7 3.3]],1,[6.7 3.3],[[71.59]],"[[ 64.2]
 [-83.5]]",-83
3,[[7.7 3.8]],1,[7.7 3.8],[[94.04]],"[[ 64.2]
 [-83.5]]",-83
4,[[5.4 3.4]],-1,[5.4 3.4],[[20.22]],"[[ 64.2]
 [-83.5]]",-83
5,[[6.3 2.5]],1,[6.3 2.5],[[112.71]],"[[ 64.2]
 [-83.5]]",-83
6,[[5.  3.2]],-1,[5.  3.2],[[29.2]],"[[ 64.2]
 [-83.5]]",-83
7,[[4.6 3.4]],-1,[4.6 3.4],[[71.58]],"[[ 64.2]
 [-83.5]]",-83
8,[[5.7 4.4]],-1,[5.7 4.4],[[84.46]],"[[ 64.2]
 [-83.5]]",-83
9,[[5.2 3.4]],-1,[5.2 3.4],[[33.06]],"[[ 64.2]
 [-83.5]]",-83
10,[[6.2 2.9]],1,[6.2 2.9],[[72.89]],"[[ 64.2]
 [-83.5]]",-83
11,[[6.3 3.3]],1,[6.3 3.3],[[45.91]],"[[ 64.2]
 [-83.5]]",-83
12,[[5.5 2.4]],1,[5.5 2.4],[[69.7]],"[[ 64.2]
 [-83.5]]",-83
13,[[5.1 2.5]],1,[5.1 2.5],[[35.67]],"[[ 64.2]
 [-83.5]]",-83
14,[[5.9 3. ]],1,[5.9 3. ],[[45.28]],"[[ 64.2]
 [-83.5]]",-83
15,[[5. 2.]],1,[5. 2.],[[71.]],"[[ 64.2]
 [-83.5]]",-83
16,[[6.5 3. ]],1,[6.5 3. ],[[83.8]],"[[ 64.2]
 [-83.5]]",-83
17,[[6.5 3. ]],1,[6.5 3. ],[[83.8]],"[[ 64.2]
 [-83.5]]",-83
18,[[6.9 3.1]],1,[6.9 3.1],[[101.13]],"[[ 64.2]
 [-83.5]]",-83
19,[[4.6 3.6]],-1,[4.6 3.6],[[88.28]],"[[ 64.2]
 [-83.5]]",-83
20,[[6.6 3. ]],1,[6.6 3. ],[[90.22]],"[[ 64.2]
 [-83.5]]",-83
21,[[4.9 3.1]],-1,[4.9 3.1],[[27.27]],"[[ 64.2]
 [-83.5]]",-83
22,[[6.7 3. ]],1,[6.7 3. ],[[96.64]],"[[ 64.2]
 [-83.5]]",-83
23,[[6.7 3. ]],1,[6.7 3. ],[[96.64]],"[[ 64.2]
 [-83.5]]",-83
24,[[5.6 2.9]],1,[5.6 2.9],[[34.37]],"[[ 64.2]
 [-83.5]]",-83
25,[[6.3 3.4]],1,[6.3 3.4],[[37.56]],"[[ 64.2]
 [-83.5]]",-83
26,[[5.6 2.7]],1,[5.6 2.7],[[51.07]],"[[ 64.2]
 [-83.5]]",-83
27,[[6.1 3. ]],1,[6.1 3. ],[[58.12]],"[[ 64.2]
 [-83.5]]",-83
