,x,y,X,judge_value,w,b
0,[[6.2 2.8]],1,[6.2 2.8],[[66.06]],"[[ 59.3]
 [-82. ]]",-72
1,[[5.9 3. ]],1,[5.9 3. ],[[31.87]],"[[ 59.3]
 [-82. ]]",-72
2,[[6.7 3.3]],1,[6.7 3.3],[[54.71]],"[[ 59.3]
 [-82. ]]",-72
3,[[7.7 3.8]],1,[7.7 3.8],[[73.01]],"[[ 59.3]
 [-82. ]]",-72
4,[[5.4 3.4]],-1,[5.4 3.4],[[30.58]],"[[ 59.3]
 [-82. ]]",-72
5,[[6.3 2.5]],1,[6.3 2.5],[[96.59]],"[[ 59.3]
 [-82. ]]",-72
6,[[5.  3.2]],-1,[5.  3.2],[[37.9]],"[[ 59.3]
 [-82. ]]",-72
7,[[4.6 3.4]],-1,[4.6 3.4],[[78.02]],"[[ 59.3]
 [-82. ]]",-72
8,[[5.7 4.4]],-1,[5.7 4.4],[[94.79]],"[[ 59.3]
 [-82. ]]",-72
9,[[5.2 3.4]],-1,[5.2 3.4],[[42.44]],"[[ 59.3]
 [-82. ]]",-72
10,[[6.2 2.9]],1,[6.2 2.9],[[57.86]],"[[ 59.3]
 [-82. ]]",-72
11,[[6.3 3.3]],1,[6.3 3.3],[[30.99]],"[[ 59.3]
 [-82. ]]",-72
12,[[5.5 2.4]],1,[5.5 2.4],[[57.35]],"[[ 59.3]
 [-82. ]]",-72
13,[[5.1 2.5]],1,[5.1 2.5],[[25.43]],"[[ 59.3]
 [-82. ]]",-72
14,[[5.9 3. ]],1,[5.9 3. ],[[31.87]],"[[ 59.3]
 [-82. ]]",-72
15,[[5. 2.]],1,[5. 2.],[[60.5]],"[[ 59.3]
 [-82. ]]",-72
16,[[6.5 3. ]],1,[6.5 3. ],[[67.45]],"[[ 59.3]
 [-82. ]]",-72
17,[[6.5 3. ]],1,[6.5 3. ],[[67.45]],"[[ 59.3]
 [-82. ]]",-72
18,[[6.9 3.1]],1,[6.9 3.1],[[82.97]],"[[ 59.3]
 [-82. ]]",-72
19,[[4.6 3.6]],-1,[4.6 3.6],[[94.42]],"[[ 59.3]
 [-82. ]]",-72
20,[[6.6 3. ]],1,[6.6 3. ],[[73.38]],"[[ 59.3]
 [-82. ]]",-72
21,[[4.9 3.1]],-1,[4.9 3.1],[[35.63]],"[[ 59.3]
 [-82. ]]",-72
22,[[6.7 3. ]],1,[6.7 3. ],[[79.31]],"[[ 59.3]
 [-82. ]]",-72
23,[[6.7 3. ]],1,[6.7 3. ],[[79.31]],"[[ 59.3]
 [-82. ]]",-72
24,[[5.6 2.9]],1,[5.6 2.9],[[22.28]],"[[ 59.3]
 [-82. ]]",-72
25,[[6.3 3.4]],1,[6.3 3.4],[[22.79]],"[[ 59.3]
 [-82. ]]",-72
26,[[5.6 2.7]],1,[5.6 2.7],[[38.68]],"[[ 59.3]
 [-82. ]]",-72
27,[[6.1 3. ]],1,[6.1 3. ],[[43.73]],"[[ 59.3]
 [-82. ]]",-72
28,[[6.3 2.3]],1,[6.3 2.3],[[112.99]],"[[ 59.3]
 [-82. ]]",-72
29,[[5.8 2.6]],1,[5.8 2.6],[[58.74]],"[[ 59.3]
 [-82. ]]",-72
30,[[5.7 3. ]],1,[5.7 3. ],[[20.01]],"[[ 59.3]
 [-82. ]]",-72
31,[[6.9 3.1]],1,[6.9 3.1],[[82.97]],"[[ 59.3]
 [-82. ]]",-72
32,[[6.8 2.8]],1,[6.8 2.8],[[101.64]],"[[ 59.3]
 [-82. ]]",-72
33,[[5.2 4.1]],-1,[5.2 4.1],[[99.84]],"[[ 59.3]
 [-82. ]]",-72
34,[[5.8 2.7]],1,[5.8 2.7],[[50.54]],"[[ 59.3]
 [-82. ]]",-72
35,[[4.3 3. ]],-1,[4.3 3. ],[[63.01]],"[[ 59.3]
 [-82. ]]",-72
36,[[4.8 3.4]],-1,[4.8 3.4],[[66.16]],"[[ 59.3]
 [-82. ]]",-72
37,[[5.2 2.7]],1,[5.2 2.7],[[14.96]],"[[ 59.3]
 [-82. ]]",-72
38,[[4.8 3. ]],-1,[4.8 3. ],[[33.36]],"[[ 59.3]
 [-82. ]]",-72
39,[[4.9 3.1]],-1,[4.9 3.1],[[35.63]],"[[ 59.3]
 [-82. ]]",-72
40,[[7.9 3.8]],1,[7.9 3.8],[[84.87]],"[[ 59.3]
 [-82. ]]",-72
41,[[5.  2.3]],1,[5.  2.3],[[35.9]],"[[ 59.3]
 [-82. ]]",-72
42,[[4.6 3.2]],-1,[4.6 3.2],[[61.62]],"[[ 59.3]
 [-82. ]]",-72
43,[[6.5 3. ]],1,[6.5 3. ],[[67.45]],"[[ 59.3]
 [-82. ]]",-72
44,[[4.9 3.1]],-1,[4.9 3.1],[[35.63]],"[[ 59.3]
 [-82. ]]",-72
45,[[6.  2.2]],1,[6.  2.2],[[103.4]],"[[ 59.3]
 [-82. ]]",-72
46,[[5.5 2.6]],1,[5.5 2.6],[[40.95]],"[[ 59.3]
 [-82. ]]",-72
