,x,y,X,judge_value,w,b
0,[[6.2 2.8]],1,[6.2 2.8],[[68.02]],"[[ 49.7]
 [-72.9]]",-36
1,[[5.9 3. ]],1,[5.9 3. ],[[38.53]],"[[ 49.7]
 [-72.9]]",-36
2,[[6.7 3.3]],1,[6.7 3.3],[[56.42]],"[[ 49.7]
 [-72.9]]",-36
3,[[7.7 3.8]],1,[7.7 3.8],[[69.67]],"[[ 49.7]
 [-72.9]]",-36
4,[[5.4 3.4]],-1,[5.4 3.4],[[15.48]],"[[ 49.7]
 [-72.9]]",-36
5,[[6.3 2.5]],1,[6.3 2.5],[[94.86]],"[[ 49.7]
 [-72.9]]",-36
6,[[5.  3.2]],-1,[5.  3.2],[[20.78]],"[[ 49.7]
 [-72.9]]",-36
7,[[4.6 3.4]],-1,[4.6 3.4],[[55.24]],"[[ 49.7]
 [-72.9]]",-36
8,[[5.7 4.4]],-1,[5.7 4.4],[[73.47]],"[[ 49.7]
 [-72.9]]",-36
9,[[5.2 3.4]],-1,[5.2 3.4],[[25.42]],"[[ 49.7]
 [-72.9]]",-36
10,[[6.2 2.9]],1,[6.2 2.9],[[60.73]],"[[ 49.7]
 [-72.9]]",-36
11,[[6.3 3.3]],1,[6.3 3.3],[[36.54]],"[[ 49.7]
 [-72.9]]",-36
12,[[5.5 2.4]],1,[5.5 2.4],[[62.39]],"[[ 49.7]
 [-72.9]]",-36
13,[[5.1 2.5]],1,[5.1 2.5],[[35.22]],"[[ 49.7]
 [-72.9]]",-36
14,[[5.9 3. ]],1,[5.9 3. ],[[38.53]],"[[ 49.7]
 [-72.9]]",-36
15,[[5. 2.]],1,[5. 2.],[[66.7]],"[[ 49.7]
 [-72.9]]",-36
16,[[6.5 3. ]],1,[6.5 3. ],[[68.35]],"[[ 49.7]
 [-72.9]]",-36
17,[[6.5 3. ]],1,[6.5 3. ],[[68.35]],"[[ 49.7]
 [-72.9]]",-36
18,[[6.9 3.1]],1,[6.9 3.1],[[80.94]],"[[ 49.7]
 [-72.9]]",-36
19,[[4.6 3.6]],-1,[4.6 3.6],[[69.82]],"[[ 49.7]
 [-72.9]]",-36
20,[[6.6 3. ]],1,[6.6 3. ],[[73.32]],"[[ 49.7]
 [-72.9]]",-36
21,[[4.9 3.1]],-1,[4.9 3.1],[[18.46]],"[[ 49.7]
 [-72.9]]",-36
22,[[6.7 3. ]],1,[6.7 3. ],[[78.29]],"[[ 49.7]
 [-72.9]]",-36
23,[[6.7 3. ]],1,[6.7 3. ],[[78.29]],"[[ 49.7]
 [-72.9]]",-36
24,[[5.6 2.9]],1,[5.6 2.9],[[30.91]],"[[ 49.7]
 [-72.9]]",-36
25,[[6.3 3.4]],1,[6.3 3.4],[[29.25]],"[[ 49.7]
 [-72.9]]",-36
26,[[5.6 2.7]],1,[5.6 2.7],[[45.49]],"[[ 49.7]
 [-72.9]]",-36
27,[[6.1 3. ]],1,[6.1 3. ],[[48.47]],"[[ 49.7]
 [-72.9]]",-36
28,[[6.3 2.3]],1,[6.3 2.3],[[109.44]],"[[ 49.7]
 [-72.9]]",-36
29,[[5.8 2.6]],1,[5.8 2.6],[[62.72]],"[[ 49.7]
 [-72.9]]",-36
30,[[5.7 3. ]],1,[5.7 3. ],[[28.59]],"[[ 49.7]
 [-72.9]]",-36
31,[[6.9 3.1]],1,[6.9 3.1],[[80.94]],"[[ 49.7]
 [-72.9]]",-36
32,[[6.8 2.8]],1,[6.8 2.8],[[97.84]],"[[ 49.7]
 [-72.9]]",-36
33,[[5.2 4.1]],-1,[5.2 4.1],[[76.45]],"[[ 49.7]
 [-72.9]]",-36
34,[[5.8 2.7]],1,[5.8 2.7],[[55.43]],"[[ 49.7]
 [-72.9]]",-36
35,[[4.3 3. ]],-1,[4.3 3. ],[[40.99]],"[[ 49.7]
 [-72.9]]",-36
36,[[4.8 3.4]],-1,[4.8 3.4],[[45.3]],"[[ 49.7]
 [-72.9]]",-36
37,[[5.2 2.7]],1,[5.2 2.7],[[25.61]],"[[ 49.7]
 [-72.9]]",-36
38,[[4.8 3. ]],-1,[4.8 3. ],[[16.14]],"[[ 49.7]
 [-72.9]]",-36
39,[[4.9 3.1]],-1,[4.9 3.1],[[18.46]],"[[ 49.7]
 [-72.9]]",-36
40,[[7.9 3.8]],1,[7.9 3.8],[[79.61]],"[[ 49.7]
 [-72.9]]",-36
41,[[5.  2.3]],1,[5.  2.3],[[44.83]],"[[ 49.7]
 [-72.9]]",-36
42,[[4.6 3.2]],-1,[4.6 3.2],[[40.66]],"[[ 49.7]
 [-72.9]]",-36
43,[[6.5 3. ]],1,[6.5 3. ],[[68.35]],"[[ 49.7]
 [-72.9]]",-36
44,[[4.9 3.1]],-1,[4.9 3.1],[[18.46]],"[[ 49.7]
 [-72.9]]",-36
