,x,y,X,judge_value,w,b
0,[[6.2 2.8]],1,[6.2 2.8],[[61.94]],"[[ 59.5]
 [-83.2]]",-74
1,[[5.9 3. ]],1,[5.9 3. ],[[27.45]],"[[ 59.5]
 [-83.2]]",-74
2,[[6.7 3.3]],1,[6.7 3.3],[[50.09]],"[[ 59.5]
 [-83.2]]",-74
3,[[7.7 3.8]],1,[7.7 3.8],[[67.99]],"[[ 59.5]
 [-83.2]]",-74
4,[[5.4 3.4]],-1,[5.4 3.4],[[35.58]],"[[ 59.5]
 [-83.2]]",-74
5,[[6.3 2.5]],1,[6.3 2.5],[[92.85]],"[[ 59.5]
 [-83.2]]",-74
6,[[5.  3.2]],-1,[5.  3.2],[[42.74]],"[[ 59.5]
 [-83.2]]",-74
7,[[4.6 3.4]],-1,[4.6 3.4],[[83.18]],"[[ 59.5]
 [-83.2]]",-74
8,[[5.7 4.4]],-1,[5.7 4.4],[[100.93]],"[[ 59.5]
 [-83.2]]",-74
9,[[5.2 3.4]],-1,[5.2 3.4],[[47.48]],"[[ 59.5]
 [-83.2]]",-74
10,[[6.2 2.9]],1,[6.2 2.9],[[53.62]],"[[ 59.5]
 [-83.2]]",-74
11,[[6.3 3.3]],1,[6.3 3.3],[[26.29]],"[[ 59.5]
 [-83.2]]",-74
12,[[5.5 2.4]],1,[5.5 2.4],[[53.57]],"[[ 59.5]
 [-83.2]]",-74
13,[[5.1 2.5]],1,[5.1 2.5],[[21.45]],"[[ 59.5]
 [-83.2]]",-74
14,[[5.9 3. ]],1,[5.9 3. ],[[27.45]],"[[ 59.5]
 [-83.2]]",-74
15,[[5. 2.]],1,[5. 2.],[[57.1]],"[[ 59.5]
 [-83.2]]",-74
16,[[6.5 3. ]],1,[6.5 3. ],[[63.15]],"[[ 59.5]
 [-83.2]]",-74
17,[[6.5 3. ]],1,[6.5 3. ],[[63.15]],"[[ 59.5]
 [-83.2]]",-74
18,[[6.9 3.1]],1,[6.9 3.1],[[78.63]],"[[ 59.5]
 [-83.2]]",-74
19,[[4.6 3.6]],-1,[4.6 3.6],[[99.82]],"[[ 59.5]
 [-83.2]]",-74
20,[[6.6 3. ]],1,[6.6 3. ],[[69.1]],"[[ 59.5]
 [-83.2]]",-74
21,[[4.9 3.1]],-1,[4.9 3.1],[[40.37]],"[[ 59.5]
 [-83.2]]",-74
22,[[6.7 3. ]],1,[6.7 3. ],[[75.05]],"[[ 59.5]
 [-83.2]]",-74
23,[[6.7 3. ]],1,[6.7 3. ],[[75.05]],"[[ 59.5]
 [-83.2]]",-74
24,[[5.6 2.9]],1,[5.6 2.9],[[17.92]],"[[ 59.5]
 [-83.2]]",-74
25,[[6.3 3.4]],1,[6.3 3.4],[[17.97]],"[[ 59.5]
 [-83.2]]",-74
