,x,y,X,judge_value,w,b
0,[[6.2 2.8]],1,[6.2 2.8],[[69.62]],"[[ 46.1]
 [-66.5]]",-30
1,[[5.9 3. ]],1,[5.9 3. ],[[42.49]],"[[ 46.1]
 [-66.5]]",-30
2,[[6.7 3.3]],1,[6.7 3.3],[[59.42]],"[[ 46.1]
 [-66.5]]",-30
3,[[7.7 3.8]],1,[7.7 3.8],[[72.27]],"[[ 46.1]
 [-66.5]]",-30
4,[[5.4 3.4]],-1,[5.4 3.4],[[7.16]],"[[ 46.1]
 [-66.5]]",-30
5,[[6.3 2.5]],1,[6.3 2.5],[[94.18]],"[[ 46.1]
 [-66.5]]",-30
6,[[5.  3.2]],-1,[5.  3.2],[[12.3]],"[[ 46.1]
 [-66.5]]",-30
7,[[4.6 3.4]],-1,[4.6 3.4],[[44.04]],"[[ 46.1]
 [-66.5]]",-30
8,[[5.7 4.4]],-1,[5.7 4.4],[[59.83]],"[[ 46.1]
 [-66.5]]",-30
9,[[5.2 3.4]],-1,[5.2 3.4],[[16.38]],"[[ 46.1]
 [-66.5]]",-30
10,[[6.2 2.9]],1,[6.2 2.9],[[62.97]],"[[ 46.1]
 [-66.5]]",-30
11,[[6.3 3.3]],1,[6.3 3.3],[[40.98]],"[[ 46.1]
 [-66.5]]",-30
12,[[5.5 2.4]],1,[5.5 2.4],[[63.95]],"[[ 46.1]
 [-66.5]]",-30
13,[[5.1 2.5]],1,[5.1 2.5],[[38.86]],"[[ 46.1]
 [-66.5]]",-30
14,[[5.9 3. ]],1,[5.9 3. ],[[42.49]],"[[ 46.1]
 [-66.5]]",-30
15,[[5. 2.]],1,[5. 2.],[[67.5]],"[[ 46.1]
 [-66.5]]",-30
16,[[6.5 3. ]],1,[6.5 3. ],[[70.15]],"[[ 46.1]
 [-66.5]]",-30
17,[[6.5 3. ]],1,[6.5 3. ],[[70.15]],"[[ 46.1]
 [-66.5]]",-30
18,[[6.9 3.1]],1,[6.9 3.1],[[81.94]],"[[ 46.1]
 [-66.5]]",-30
19,[[4.6 3.6]],-1,[4.6 3.6],[[57.34]],"[[ 46.1]
 [-66.5]]",-30
20,[[6.6 3. ]],1,[6.6 3. ],[[74.76]],"[[ 46.1]
 [-66.5]]",-30
21,[[4.9 3.1]],-1,[4.9 3.1],[[10.26]],"[[ 46.1]
 [-66.5]]",-30
22,[[6.7 3. ]],1,[6.7 3. ],[[79.37]],"[[ 46.1]
 [-66.5]]",-30
23,[[6.7 3. ]],1,[6.7 3. ],[[79.37]],"[[ 46.1]
 [-66.5]]",-30
24,[[5.6 2.9]],1,[5.6 2.9],[[35.31]],"[[ 46.1]
 [-66.5]]",-30
25,[[6.3 3.4]],1,[6.3 3.4],[[34.33]],"[[ 46.1]
 [-66.5]]",-30
26,[[5.6 2.7]],1,[5.6 2.7],[[48.61]],"[[ 46.1]
 [-66.5]]",-30
27,[[6.1 3. ]],1,[6.1 3. ],[[51.71]],"[[ 46.1]
 [-66.5]]",-30
28,[[6.3 2.3]],1,[6.3 2.3],[[107.48]],"[[ 46.1]
 [-66.5]]",-30
29,[[5.8 2.6]],1,[5.8 2.6],[[64.48]],"[[ 46.1]
 [-66.5]]",-30
30,[[5.7 3. ]],1,[5.7 3. ],[[33.27]],"[[ 46.1]
 [-66.5]]",-30
31,[[6.9 3.1]],1,[6.9 3.1],[[81.94]],"[[ 46.1]
 [-66.5]]",-30
32,[[6.8 2.8]],1,[6.8 2.8],[[97.28]],"[[ 46.1]
 [-66.5]]",-30
33,[[5.2 4.1]],-1,[5.2 4.1],[[62.93]],"[[ 46.1]
 [-66.5]]",-30
34,[[5.8 2.7]],1,[5.8 2.7],[[57.83]],"[[ 46.1]
 [-66.5]]",-30
35,[[4.3 3. ]],-1,[4.3 3. ],[[31.27]],"[[ 46.1]
 [-66.5]]",-30
36,[[4.8 3.4]],-1,[4.8 3.4],[[34.82]],"[[ 46.1]
 [-66.5]]",-30
37,[[5.2 2.7]],1,[5.2 2.7],[[30.17]],"[[ 46.1]
 [-66.5]]",-30
38,[[4.8 3. ]],-1,[4.8 3. ],[[8.22]],"[[ 46.1]
 [-66.5]]",-30
39,[[4.9 3.1]],-1,[4.9 3.1],[[10.26]],"[[ 46.1]
 [-66.5]]",-30
40,[[7.9 3.8]],1,[7.9 3.8],[[81.49]],"[[ 46.1]
 [-66.5]]",-30
41,[[5.  2.3]],1,[5.  2.3],[[47.55]],"[[ 46.1]
 [-66.5]]",-30
42,[[4.6 3.2]],-1,[4.6 3.2],[[30.74]],"[[ 46.1]
 [-66.5]]",-30
43,[[6.5 3. ]],1,[6.5 3. ],[[70.15]],"[[ 46.1]
 [-66.5]]",-30
44,[[4.9 3.1]],-1,[4.9 3.1],[[10.26]],"[[ 46.1]
 [-66.5]]",-30
45,[[6.  2.2]],1,[6.  2.2],[[100.3]],"[[ 46.1]
 [-66.5]]",-30
46,[[5.5 2.6]],1,[5.5 2.6],[[50.65]],"[[ 46.1]
 [-66.5]]",-30
47,[[5.8 4. ]],-1,[5.8 4. ],[[28.62]],"[[ 46.1]
 [-66.5]]",-30
48,[[5.4 3.9]],-1,[5.4 3.9],[[40.41]],"[[ 46.1]
 [-66.5]]",-30
49,[[6.4 2.7]],1,[6.4 2.7],[[85.49]],"[[ 46.1]
 [-66.5]]",-30
50,[[6.  3.4]],1,[6.  3.4],[[20.5]],"[[ 46.1]
 [-66.5]]",-30
51,[[5.5 2.5]],1,[5.5 2.5],[[57.3]],"[[ 46.1]
 [-66.5]]",-30
52,[[5.5 4.2]],-1,[5.5 4.2],[[55.75]],"[[ 46.1]
 [-66.5]]",-30
53,[[4.7 3.2]],-1,[4.7 3.2],[[26.13]],"[[ 46.1]
 [-66.5]]",-30
54,[[6.9 3.2]],1,[6.9 3.2],[[75.29]],"[[ 46.1]
 [-66.5]]",-30
55,[[6.  2.9]],1,[6.  2.9],[[53.75]],"[[ 46.1]
 [-66.5]]",-30
56,[[6.1 3. ]],1,[6.1 3. ],[[51.71]],"[[ 46.1]
 [-66.5]]",-30
57,[[4.6 3.1]],-1,[4.6 3.1],[[24.09]],"[[ 46.1]
 [-66.5]]",-30
58,[[5.7 2.8]],1,[5.7 2.8],[[46.57]],"[[ 46.1]
 [-66.5]]",-30
59,[[6. 3.]],1,[6. 3.],[[47.1]],"[[ 46.1]
 [-66.5]]",-30
60,[[5.8 2.7]],1,[5.8 2.7],[[57.83]],"[[ 46.1]
 [-66.5]]",-30
61,[[4.8 3.4]],-1,[4.8 3.4],[[34.82]],"[[ 46.1]
 [-66.5]]",-30
62,[[6.  2.2]],1,[6.  2.2],[[100.3]],"[[ 46.1]
 [-66.5]]",-30
63,[[6.4 3.1]],1,[6.4 3.1],[[58.89]],"[[ 46.1]
 [-66.5]]",-30
64,[[6.7 2.5]],1,[6.7 2.5],[[112.62]],"[[ 46.1]
 [-66.5]]",-30
65,[[6.3 3.3]],1,[6.3 3.3],[[40.98]],"[[ 46.1]
 [-66.5]]",-30
66,[[6.8 3.2]],1,[6.8 3.2],[[70.68]],"[[ 46.1]
 [-66.5]]",-30
67,[[5.7 3.8]],-1,[5.7 3.8],[[19.93]],"[[ 46.1]
 [-66.5]]",-30
68,[[5.1 3.8]],-1,[5.1 3.8],[[47.59]],"[[ 46.1]
 [-66.5]]",-30
69,[[6.  2.7]],1,[6.  2.7],[[67.05]],"[[ 46.1]
 [-66.5]]",-30
70,[[7.7 2.8]],1,[7.7 2.8],[[138.77]],"[[ 46.1]
 [-66.5]]",-30
71,[[4.4 3. ]],-1,[4.4 3. ],[[26.66]],"[[ 46.1]
 [-66.5]]",-30
72,[[6.2 2.2]],1,[6.2 2.2],[[109.52]],"[[ 46.1]
 [-66.5]]",-30
73,[[4.7 3.2]],-1,[4.7 3.2],[[26.13]],"[[ 46.1]
 [-66.5]]",-30
74,[[5.4 3.4]],-1,[5.4 3.4],[[7.16]],"[[ 46.1]
 [-66.5]]",-30
75,[[6.7 3.1]],1,[6.7 3.1],[[72.72]],"[[ 46.1]
 [-66.5]]",-30
76,[[6.4 3.2]],1,[6.4 3.2],[[52.24]],"[[ 46.1]
 [-66.5]]",-30
77,[[7.6 3. ]],1,[7.6 3. ],[[120.86]],"[[ 46.1]
 [-66.5]]",-30
78,[[5.5 3.5]],-1,[5.5 3.5],[[9.2]],"[[ 46.1]
 [-66.5]]",-30
79,[[6.5 3.2]],1,[6.5 3.2],[[56.85]],"[[ 46.1]
 [-66.5]]",-30
80,[[5.  3.6]],-1,[5.  3.6],[[38.9]],"[[ 46.1]
 [-66.5]]",-30
81,[[6.9 3.1]],1,[6.9 3.1],[[81.94]],"[[ 46.1]
 [-66.5]]",-30
82,[[5.1 3.5]],-1,[5.1 3.5],[[27.64]],"[[ 46.1]
 [-66.5]]",-30
83,[[6.6 2.9]],1,[6.6 2.9],[[81.41]],"[[ 46.1]
 [-66.5]]",-30
84,[[5.4 3.9]],-1,[5.4 3.9],[[40.41]],"[[ 46.1]
 [-66.5]]",-30
85,[[6.3 2.9]],1,[6.3 2.9],[[67.58]],"[[ 46.1]
 [-66.5]]",-30
86,[[7.2 3. ]],1,[7.2 3. ],[[102.42]],"[[ 46.1]
 [-66.5]]",-30
87,[[4.5 2.3]],-1,[4.5 2.3],[[-24.5]],"[[ 41.6]
 [-68.8]]",-31
88,[[4.9 2.5]],1,[4.9 2.5],[[0.84]],"[[ 41.6]
 [-68.8]]",-31
89,[[5.6 2.8]],1,[5.6 2.8],[[9.32]],"[[ 41.6]
 [-68.8]]",-31
90,[[7.2 3.2]],1,[7.2 3.2],[[48.36]],"[[ 41.6]
 [-68.8]]",-31
