,x,y,X,judge_value,w,b
0,[[6.2 2.8]],1,[6.2 2.8],[[84.86]],"[[ 63.3]
 [-82. ]]",-78
1,[[5.9 3. ]],1,[5.9 3. ],[[49.47]],"[[ 63.3]
 [-82. ]]",-78
2,[[6.7 3.3]],1,[6.7 3.3],[[75.51]],"[[ 63.3]
 [-82. ]]",-78
3,[[7.7 3.8]],1,[7.7 3.8],[[97.81]],"[[ 63.3]
 [-82. ]]",-78
4,[[5.4 3.4]],-1,[5.4 3.4],[[14.98]],"[[ 63.3]
 [-82. ]]",-78
5,[[6.3 2.5]],1,[6.3 2.5],[[115.79]],"[[ 63.3]
 [-82. ]]",-78
6,[[5.  3.2]],-1,[5.  3.2],[[23.9]],"[[ 63.3]
 [-82. ]]",-78
7,[[4.6 3.4]],-1,[4.6 3.4],[[65.62]],"[[ 63.3]
 [-82. ]]",-78
8,[[5.7 4.4]],-1,[5.7 4.4],[[77.99]],"[[ 63.3]
 [-82. ]]",-78
9,[[5.2 3.4]],-1,[5.2 3.4],[[27.64]],"[[ 63.3]
 [-82. ]]",-78
10,[[6.2 2.9]],1,[6.2 2.9],[[76.66]],"[[ 63.3]
 [-82. ]]",-78
11,[[6.3 3.3]],1,[6.3 3.3],[[50.19]],"[[ 63.3]
 [-82. ]]",-78
12,[[5.5 2.4]],1,[5.5 2.4],[[73.35]],"[[ 63.3]
 [-82. ]]",-78
13,[[5.1 2.5]],1,[5.1 2.5],[[39.83]],"[[ 63.3]
 [-82. ]]",-78
14,[[5.9 3. ]],1,[5.9 3. ],[[49.47]],"[[ 63.3]
 [-82. ]]",-78
15,[[5. 2.]],1,[5. 2.],[[74.5]],"[[ 63.3]
 [-82. ]]",-78
16,[[6.5 3. ]],1,[6.5 3. ],[[87.45]],"[[ 63.3]
 [-82. ]]",-78
17,[[6.5 3. ]],1,[6.5 3. ],[[87.45]],"[[ 63.3]
 [-82. ]]",-78
18,[[6.9 3.1]],1,[6.9 3.1],[[104.57]],"[[ 63.3]
 [-82. ]]",-78
19,[[4.6 3.6]],-1,[4.6 3.6],[[82.02]],"[[ 63.3]
 [-82. ]]",-78
20,[[6.6 3. ]],1,[6.6 3. ],[[93.78]],"[[ 63.3]
 [-82. ]]",-78
21,[[4.9 3.1]],-1,[4.9 3.1],[[22.03]],"[[ 63.3]
 [-82. ]]",-78
22,[[6.7 3. ]],1,[6.7 3. ],[[100.11]],"[[ 63.3]
 [-82. ]]",-78
23,[[6.7 3. ]],1,[6.7 3. ],[[100.11]],"[[ 63.3]
 [-82. ]]",-78
24,[[5.6 2.9]],1,[5.6 2.9],[[38.68]],"[[ 63.3]
 [-82. ]]",-78
25,[[6.3 3.4]],1,[6.3 3.4],[[41.99]],"[[ 63.3]
 [-82. ]]",-78
26,[[5.6 2.7]],1,[5.6 2.7],[[55.08]],"[[ 63.3]
 [-82. ]]",-78
27,[[6.1 3. ]],1,[6.1 3. ],[[62.13]],"[[ 63.3]
 [-82. ]]",-78
28,[[6.3 2.3]],1,[6.3 2.3],[[132.19]],"[[ 63.3]
 [-82. ]]",-78
29,[[5.8 2.6]],1,[5.8 2.6],[[75.94]],"[[ 63.3]
 [-82. ]]",-78
30,[[5.7 3. ]],1,[5.7 3. ],[[36.81]],"[[ 63.3]
 [-82. ]]",-78
31,[[6.9 3.1]],1,[6.9 3.1],[[104.57]],"[[ 63.3]
 [-82. ]]",-78
32,[[6.8 2.8]],1,[6.8 2.8],[[122.84]],"[[ 63.3]
 [-82. ]]",-78
33,[[5.2 4.1]],-1,[5.2 4.1],[[85.04]],"[[ 63.3]
 [-82. ]]",-78
34,[[5.8 2.7]],1,[5.8 2.7],[[67.74]],"[[ 63.3]
 [-82. ]]",-78
35,[[4.3 3. ]],-1,[4.3 3. ],[[51.81]],"[[ 63.3]
 [-82. ]]",-78
36,[[4.8 3.4]],-1,[4.8 3.4],[[52.96]],"[[ 63.3]
 [-82. ]]",-78
37,[[5.2 2.7]],1,[5.2 2.7],[[29.76]],"[[ 63.3]
 [-82. ]]",-78
38,[[4.8 3. ]],-1,[4.8 3. ],[[20.16]],"[[ 63.3]
 [-82. ]]",-78
39,[[4.9 3.1]],-1,[4.9 3.1],[[22.03]],"[[ 63.3]
 [-82. ]]",-78
40,[[7.9 3.8]],1,[7.9 3.8],[[110.47]],"[[ 63.3]
 [-82. ]]",-78
