,x,y,X,judge_value,w,b
0,[[6.2 2.8]],1,[6.2 2.8],[[84.42]],"[[ 65.1]
 [-84. ]]",-84
1,[[5.9 3. ]],1,[5.9 3. ],[[48.09]],"[[ 65.1]
 [-84. ]]",-84
2,[[6.7 3.3]],1,[6.7 3.3],[[74.97]],"[[ 65.1]
 [-84. ]]",-84
3,[[7.7 3.8]],1,[7.7 3.8],[[98.07]],"[[ 65.1]
 [-84. ]]",-84
4,[[5.4 3.4]],-1,[5.4 3.4],[[18.06]],"[[ 65.1]
 [-84. ]]",-84
5,[[6.3 2.5]],1,[6.3 2.5],[[116.13]],"[[ 65.1]
 [-84. ]]",-84
6,[[5.  3.2]],-1,[5.  3.2],[[27.3]],"[[ 65.1]
 [-84. ]]",-84
7,[[4.6 3.4]],-1,[4.6 3.4],[[70.14]],"[[ 65.1]
 [-84. ]]",-84
8,[[5.7 4.4]],-1,[5.7 4.4],[[82.53]],"[[ 65.1]
 [-84. ]]",-84
9,[[5.2 3.4]],-1,[5.2 3.4],[[31.08]],"[[ 65.1]
 [-84. ]]",-84
10,[[6.2 2.9]],1,[6.2 2.9],[[76.02]],"[[ 65.1]
 [-84. ]]",-84
11,[[6.3 3.3]],1,[6.3 3.3],[[48.93]],"[[ 65.1]
 [-84. ]]",-84
12,[[5.5 2.4]],1,[5.5 2.4],[[72.45]],"[[ 65.1]
 [-84. ]]",-84
13,[[5.1 2.5]],1,[5.1 2.5],[[38.01]],"[[ 65.1]
 [-84. ]]",-84
14,[[5.9 3. ]],1,[5.9 3. ],[[48.09]],"[[ 65.1]
 [-84. ]]",-84
15,[[5. 2.]],1,[5. 2.],[[73.5]],"[[ 65.1]
 [-84. ]]",-84
16,[[6.5 3. ]],1,[6.5 3. ],[[87.15]],"[[ 65.1]
 [-84. ]]",-84
17,[[6.5 3. ]],1,[6.5 3. ],[[87.15]],"[[ 65.1]
 [-84. ]]",-84
18,[[6.9 3.1]],1,[6.9 3.1],[[104.79]],"[[ 65.1]
 [-84. ]]",-84
19,[[4.6 3.6]],-1,[4.6 3.6],[[86.94]],"[[ 65.1]
 [-84. ]]",-84
20,[[6.6 3. ]],1,[6.6 3. ],[[93.66]],"[[ 65.1]
 [-84. ]]",-84
21,[[4.9 3.1]],-1,[4.9 3.1],[[25.41]],"[[ 65.1]
 [-84. ]]",-84
22,[[6.7 3. ]],1,[6.7 3. ],[[100.17]],"[[ 65.1]
 [-84. ]]",-84
23,[[6.7 3. ]],1,[6.7 3. ],[[100.17]],"[[ 65.1]
 [-84. ]]",-84
24,[[5.6 2.9]],1,[5.6 2.9],[[36.96]],"[[ 65.1]
 [-84. ]]",-84
25,[[6.3 3.4]],1,[6.3 3.4],[[40.53]],"[[ 65.1]
 [-84. ]]",-84
26,[[5.6 2.7]],1,[5.6 2.7],[[53.76]],"[[ 65.1]
 [-84. ]]",-84
27,[[6.1 3. ]],1,[6.1 3. ],[[61.11]],"[[ 65.1]
 [-84. ]]",-84
28,[[6.3 2.3]],1,[6.3 2.3],[[132.93]],"[[ 65.1]
 [-84. ]]",-84
29,[[5.8 2.6]],1,[5.8 2.6],[[75.18]],"[[ 65.1]
 [-84. ]]",-84
30,[[5.7 3. ]],1,[5.7 3. ],[[35.07]],"[[ 65.1]
 [-84. ]]",-84
31,[[6.9 3.1]],1,[6.9 3.1],[[104.79]],"[[ 65.1]
 [-84. ]]",-84
32,[[6.8 2.8]],1,[6.8 2.8],[[123.48]],"[[ 65.1]
 [-84. ]]",-84
33,[[5.2 4.1]],-1,[5.2 4.1],[[89.88]],"[[ 65.1]
 [-84. ]]",-84
34,[[5.8 2.7]],1,[5.8 2.7],[[66.78]],"[[ 65.1]
 [-84. ]]",-84
35,[[4.3 3. ]],-1,[4.3 3. ],[[56.07]],"[[ 65.1]
 [-84. ]]",-84
36,[[4.8 3.4]],-1,[4.8 3.4],[[57.12]],"[[ 65.1]
 [-84. ]]",-84
37,[[5.2 2.7]],1,[5.2 2.7],[[27.72]],"[[ 65.1]
 [-84. ]]",-84
38,[[4.8 3. ]],-1,[4.8 3. ],[[23.52]],"[[ 65.1]
 [-84. ]]",-84
39,[[4.9 3.1]],-1,[4.9 3.1],[[25.41]],"[[ 65.1]
 [-84. ]]",-84
40,[[7.9 3.8]],1,[7.9 3.8],[[111.09]],"[[ 65.1]
 [-84. ]]",-84
41,[[5.  2.3]],1,[5.  2.3],[[48.3]],"[[ 65.1]
 [-84. ]]",-84
42,[[4.6 3.2]],-1,[4.6 3.2],[[53.34]],"[[ 65.1]
 [-84. ]]",-84
43,[[6.5 3. ]],1,[6.5 3. ],[[87.15]],"[[ 65.1]
 [-84. ]]",-84
44,[[4.9 3.1]],-1,[4.9 3.1],[[25.41]],"[[ 65.1]
 [-84. ]]",-84
45,[[6.  2.2]],1,[6.  2.2],[[121.8]],"[[ 65.1]
 [-84. ]]",-84
46,[[5.5 2.6]],1,[5.5 2.6],[[55.65]],"[[ 65.1]
 [-84. ]]",-84
47,[[5.8 4. ]],-1,[5.8 4. ],[[42.42]],"[[ 65.1]
 [-84. ]]",-84
48,[[5.4 3.9]],-1,[5.4 3.9],[[60.06]],"[[ 65.1]
 [-84. ]]",-84
49,[[6.4 2.7]],1,[6.4 2.7],[[105.84]],"[[ 65.1]
 [-84. ]]",-84
50,[[6.  3.4]],1,[6.  3.4],[[21.]],"[[ 65.1]
 [-84. ]]",-84
51,[[5.5 2.5]],1,[5.5 2.5],[[64.05]],"[[ 65.1]
 [-84. ]]",-84
52,[[5.5 4.2]],-1,[5.5 4.2],[[78.75]],"[[ 65.1]
 [-84. ]]",-84
53,[[4.7 3.2]],-1,[4.7 3.2],[[46.83]],"[[ 65.1]
 [-84. ]]",-84
54,[[6.9 3.2]],1,[6.9 3.2],[[96.39]],"[[ 65.1]
 [-84. ]]",-84
55,[[6.  2.9]],1,[6.  2.9],[[63.]],"[[ 65.1]
 [-84. ]]",-84
56,[[6.1 3. ]],1,[6.1 3. ],[[61.11]],"[[ 65.1]
 [-84. ]]",-84
57,[[4.6 3.1]],-1,[4.6 3.1],[[44.94]],"[[ 65.1]
 [-84. ]]",-84
58,[[5.7 2.8]],1,[5.7 2.8],[[51.87]],"[[ 65.1]
 [-84. ]]",-84
59,[[6. 3.]],1,[6. 3.],[[54.6]],"[[ 65.1]
 [-84. ]]",-84
60,[[5.8 2.7]],1,[5.8 2.7],[[66.78]],"[[ 65.1]
 [-84. ]]",-84
61,[[4.8 3.4]],-1,[4.8 3.4],[[57.12]],"[[ 65.1]
 [-84. ]]",-84
62,[[6.  2.2]],1,[6.  2.2],[[121.8]],"[[ 65.1]
 [-84. ]]",-84
63,[[6.4 3.1]],1,[6.4 3.1],[[72.24]],"[[ 65.1]
 [-84. ]]",-84
64,[[6.7 2.5]],1,[6.7 2.5],[[142.17]],"[[ 65.1]
 [-84. ]]",-84
