,x,y,X,judge_value,w,b
0,[[6.2 2.8]],1,[6.2 2.8],[[50.]],"[[ 56.4]
 [-83.1]]",-67
1,[[5.9 3. ]],1,[5.9 3. ],[[16.46]],"[[ 56.4]
 [-83.1]]",-67
2,[[6.7 3.3]],1,[6.7 3.3],[[36.65]],"[[ 56.4]
 [-83.1]]",-67
3,[[7.7 3.8]],1,[7.7 3.8],[[51.5]],"[[ 56.4]
 [-83.1]]",-67
4,[[5.4 3.4]],-1,[5.4 3.4],[[44.98]],"[[ 56.4]
 [-83.1]]",-67
5,[[6.3 2.5]],1,[6.3 2.5],[[80.57]],"[[ 56.4]
 [-83.1]]",-67
6,[[5.  3.2]],-1,[5.  3.2],[[50.92]],"[[ 56.4]
 [-83.1]]",-67
7,[[4.6 3.4]],-1,[4.6 3.4],[[90.1]],"[[ 56.4]
 [-83.1]]",-67
8,[[5.7 4.4]],-1,[5.7 4.4],[[111.16]],"[[ 56.4]
 [-83.1]]",-67
9,[[5.2 3.4]],-1,[5.2 3.4],[[56.26]],"[[ 56.4]
 [-83.1]]",-67
10,[[6.2 2.9]],1,[6.2 2.9],[[41.69]],"[[ 56.4]
 [-83.1]]",-67
11,[[6.3 3.3]],1,[6.3 3.3],[[14.09]],"[[ 56.4]
 [-83.1]]",-67
12,[[5.5 2.4]],1,[5.5 2.4],[[43.76]],"[[ 56.4]
 [-83.1]]",-67
13,[[5.1 2.5]],1,[5.1 2.5],[[12.89]],"[[ 56.4]
 [-83.1]]",-67
14,[[5.9 3. ]],1,[5.9 3. ],[[16.46]],"[[ 56.4]
 [-83.1]]",-67
15,[[5. 2.]],1,[5. 2.],[[48.8]],"[[ 56.4]
 [-83.1]]",-67
16,[[6.5 3. ]],1,[6.5 3. ],[[50.3]],"[[ 56.4]
 [-83.1]]",-67
17,[[6.5 3. ]],1,[6.5 3. ],[[50.3]],"[[ 56.4]
 [-83.1]]",-67
18,[[6.9 3.1]],1,[6.9 3.1],[[64.55]],"[[ 56.4]
 [-83.1]]",-67
19,[[4.6 3.6]],-1,[4.6 3.6],[[106.72]],"[[ 56.4]
 [-83.1]]",-67
20,[[6.6 3. ]],1,[6.6 3. ],[[55.94]],"[[ 56.4]
 [-83.1]]",-67
21,[[4.9 3.1]],-1,[4.9 3.1],[[48.25]],"[[ 56.4]
 [-83.1]]",-67
22,[[6.7 3. ]],1,[6.7 3. ],[[61.58]],"[[ 56.4]
 [-83.1]]",-67
23,[[6.7 3. ]],1,[6.7 3. ],[[61.58]],"[[ 56.4]
 [-83.1]]",-67
24,[[5.6 2.9]],1,[5.6 2.9],[[7.85]],"[[ 56.4]
 [-83.1]]",-67
25,[[6.3 3.4]],1,[6.3 3.4],[[5.78]],"[[ 56.4]
 [-83.1]]",-67
26,[[5.6 2.7]],1,[5.6 2.7],[[24.47]],"[[ 56.4]
 [-83.1]]",-67
27,[[6.1 3. ]],1,[6.1 3. ],[[27.74]],"[[ 56.4]
 [-83.1]]",-67
28,[[6.3 2.3]],1,[6.3 2.3],[[97.19]],"[[ 56.4]
 [-83.1]]",-67
29,[[5.8 2.6]],1,[5.8 2.6],[[44.06]],"[[ 56.4]
 [-83.1]]",-67
30,[[5.7 3. ]],1,[5.7 3. ],[[5.18]],"[[ 56.4]
 [-83.1]]",-67
31,[[6.9 3.1]],1,[6.9 3.1],[[64.55]],"[[ 56.4]
 [-83.1]]",-67
32,[[6.8 2.8]],1,[6.8 2.8],[[83.84]],"[[ 56.4]
 [-83.1]]",-67
33,[[5.2 4.1]],-1,[5.2 4.1],[[114.43]],"[[ 56.4]
 [-83.1]]",-67
34,[[5.8 2.7]],1,[5.8 2.7],[[35.75]],"[[ 56.4]
 [-83.1]]",-67
35,[[4.3 3. ]],-1,[4.3 3. ],[[73.78]],"[[ 56.4]
 [-83.1]]",-67
36,[[4.8 3.4]],-1,[4.8 3.4],[[78.82]],"[[ 56.4]
 [-83.1]]",-67
37,[[5.2 2.7]],1,[5.2 2.7],[[1.91]],"[[ 56.4]
 [-83.1]]",-67
38,[[4.8 3. ]],-1,[4.8 3. ],[[45.58]],"[[ 56.4]
 [-83.1]]",-67
39,[[4.9 3.1]],-1,[4.9 3.1],[[48.25]],"[[ 56.4]
 [-83.1]]",-67
40,[[7.9 3.8]],1,[7.9 3.8],[[62.78]],"[[ 56.4]
 [-83.1]]",-67
41,[[5.  2.3]],1,[5.  2.3],[[23.87]],"[[ 56.4]
 [-83.1]]",-67
42,[[4.6 3.2]],-1,[4.6 3.2],[[73.48]],"[[ 56.4]
 [-83.1]]",-67
43,[[6.5 3. ]],1,[6.5 3. ],[[50.3]],"[[ 56.4]
 [-83.1]]",-67
44,[[4.9 3.1]],-1,[4.9 3.1],[[48.25]],"[[ 56.4]
 [-83.1]]",-67
45,[[6.  2.2]],1,[6.  2.2],[[88.58]],"[[ 56.4]
 [-83.1]]",-67
46,[[5.5 2.6]],1,[5.5 2.6],[[27.14]],"[[ 56.4]
 [-83.1]]",-67
47,[[5.8 4. ]],-1,[5.8 4. ],[[72.28]],"[[ 56.4]
 [-83.1]]",-67
48,[[5.4 3.9]],-1,[5.4 3.9],[[86.53]],"[[ 56.4]
 [-83.1]]",-67
49,[[6.4 2.7]],1,[6.4 2.7],[[69.59]],"[[ 56.4]
 [-83.1]]",-67
50,[[6.  3.4]],1,[6.  3.4],[[-11.14]],"[[ 62.4]
 [-79.7]]",-66
51,[[5.5 2.5]],1,[5.5 2.5],[[77.95]],"[[ 62.4]
 [-79.7]]",-66
52,[[5.5 4.2]],-1,[5.5 4.2],[[57.54]],"[[ 62.4]
 [-79.7]]",-66
53,[[4.7 3.2]],-1,[4.7 3.2],[[27.76]],"[[ 62.4]
 [-79.7]]",-66
54,[[6.9 3.2]],1,[6.9 3.2],[[109.52]],"[[ 62.4]
 [-79.7]]",-66
55,[[6.  2.9]],1,[6.  2.9],[[77.27]],"[[ 62.4]
 [-79.7]]",-66
56,[[6.1 3. ]],1,[6.1 3. ],[[75.54]],"[[ 62.4]
 [-79.7]]",-66
57,[[4.6 3.1]],-1,[4.6 3.1],[[26.03]],"[[ 62.4]
 [-79.7]]",-66
58,[[5.7 2.8]],1,[5.7 2.8],[[66.52]],"[[ 62.4]
 [-79.7]]",-66
59,[[6. 3.]],1,[6. 3.],[[69.3]],"[[ 62.4]
 [-79.7]]",-66
60,[[5.8 2.7]],1,[5.8 2.7],[[80.73]],"[[ 62.4]
 [-79.7]]",-66
61,[[4.8 3.4]],-1,[4.8 3.4],[[37.46]],"[[ 62.4]
 [-79.7]]",-66
62,[[6.  2.2]],1,[6.  2.2],[[133.06]],"[[ 62.4]
 [-79.7]]",-66
63,[[6.4 3.1]],1,[6.4 3.1],[[86.29]],"[[ 62.4]
 [-79.7]]",-66
64,[[6.7 2.5]],1,[6.7 2.5],[[152.83]],"[[ 62.4]
 [-79.7]]",-66
65,[[6.3 3.3]],1,[6.3 3.3],[[64.11]],"[[ 62.4]
 [-79.7]]",-66
66,[[6.8 3.2]],1,[6.8 3.2],[[103.28]],"[[ 62.4]
 [-79.7]]",-66
67,[[5.7 3.8]],-1,[5.7 3.8],[[13.18]],"[[ 62.4]
 [-79.7]]",-66
68,[[5.1 3.8]],-1,[5.1 3.8],[[50.62]],"[[ 62.4]
 [-79.7]]",-66
69,[[6.  2.7]],1,[6.  2.7],[[93.21]],"[[ 62.4]
 [-79.7]]",-66
70,[[7.7 2.8]],1,[7.7 2.8],[[191.32]],"[[ 62.4]
 [-79.7]]",-66
71,[[4.4 3. ]],-1,[4.4 3. ],[[30.54]],"[[ 62.4]
 [-79.7]]",-66
72,[[6.2 2.2]],1,[6.2 2.2],[[145.54]],"[[ 62.4]
 [-79.7]]",-66
73,[[4.7 3.2]],-1,[4.7 3.2],[[27.76]],"[[ 62.4]
 [-79.7]]",-66
74,[[5.4 3.4]],-1,[5.4 3.4],[[0.02]],"[[ 62.4]
 [-79.7]]",-66
75,[[6.7 3.1]],1,[6.7 3.1],[[105.01]],"[[ 62.4]
 [-79.7]]",-66
76,[[6.4 3.2]],1,[6.4 3.2],[[78.32]],"[[ 62.4]
 [-79.7]]",-66
77,[[7.6 3. ]],1,[7.6 3. ],[[169.14]],"[[ 62.4]
 [-79.7]]",-66
78,[[5.5 3.5]],-1,[5.5 3.5],[[1.75]],"[[ 62.4]
 [-79.7]]",-66
79,[[6.5 3.2]],1,[6.5 3.2],[[84.56]],"[[ 62.4]
 [-79.7]]",-66
80,[[5.  3.6]],-1,[5.  3.6],[[40.92]],"[[ 62.4]
 [-79.7]]",-66
81,[[6.9 3.1]],1,[6.9 3.1],[[117.49]],"[[ 62.4]
 [-79.7]]",-66
82,[[5.1 3.5]],-1,[5.1 3.5],[[26.71]],"[[ 62.4]
 [-79.7]]",-66
83,[[6.6 2.9]],1,[6.6 2.9],[[114.71]],"[[ 62.4]
 [-79.7]]",-66
84,[[5.4 3.9]],-1,[5.4 3.9],[[39.87]],"[[ 62.4]
 [-79.7]]",-66
85,[[6.3 2.9]],1,[6.3 2.9],[[95.99]],"[[ 62.4]
 [-79.7]]",-66
86,[[7.2 3. ]],1,[7.2 3. ],[[144.18]],"[[ 62.4]
 [-79.7]]",-66
87,[[4.5 2.3]],-1,[4.5 2.3],[[-31.49]],"[[ 57.9]
 [-82. ]]",-67
88,[[4.9 2.5]],1,[4.9 2.5],[[11.71]],"[[ 57.9]
 [-82. ]]",-67
89,[[5.6 2.8]],1,[5.6 2.8],[[27.64]],"[[ 57.9]
 [-82. ]]",-67
90,[[7.2 3.2]],1,[7.2 3.2],[[87.48]],"[[ 57.9]
 [-82. ]]",-67
91,[[6.7 3.1]],1,[6.7 3.1],[[66.73]],"[[ 57.9]
 [-82. ]]",-67
92,[[4.8 3.1]],-1,[4.8 3.1],[[43.28]],"[[ 57.9]
 [-82. ]]",-67
93,[[6.7 3.1]],1,[6.7 3.1],[[66.73]],"[[ 57.9]
 [-82. ]]",-67
94,[[5.1 3.8]],-1,[5.1 3.8],[[83.31]],"[[ 57.9]
 [-82. ]]",-67
95,[[5.2 3.5]],-1,[5.2 3.5],[[52.92]],"[[ 57.9]
 [-82. ]]",-67
96,[[5.5 2.4]],1,[5.5 2.4],[[54.65]],"[[ 57.9]
 [-82. ]]",-67
97,[[5.7 2.5]],1,[5.7 2.5],[[58.03]],"[[ 57.9]
 [-82. ]]",-67
98,[[5.  3.4]],-1,[5.  3.4],[[56.3]],"[[ 57.9]
 [-82. ]]",-67
99,[[6.8 3. ]],1,[6.8 3. ],[[80.72]],"[[ 57.9]
 [-82. ]]",-67
100,[[4.4 2.9]],-1,[4.4 2.9],[[50.04]],"[[ 57.9]
 [-82. ]]",-67
101,[[6.1 2.8]],1,[6.1 2.8],[[56.59]],"[[ 57.9]
 [-82. ]]",-67
102,[[6.7 3.3]],1,[6.7 3.3],[[50.33]],"[[ 57.9]
 [-82. ]]",-67
103,[[7.7 2.6]],1,[7.7 2.6],[[165.63]],"[[ 57.9]
 [-82. ]]",-67
104,[[5.7 2.8]],1,[5.7 2.8],[[33.43]],"[[ 57.9]
 [-82. ]]",-67
