,x,y,X,judge_value,w,b
0,[[6.2 2.8]],1,[6.2 2.8],[[67.94]],"[[ 57.1]
 [-81.1]]",-59
1,[[5.9 3. ]],1,[5.9 3. ],[[34.59]],"[[ 57.1]
 [-81.1]]",-59
2,[[6.7 3.3]],1,[6.7 3.3],[[55.94]],"[[ 57.1]
 [-81.1]]",-59
3,[[7.7 3.8]],1,[7.7 3.8],[[72.49]],"[[ 57.1]
 [-81.1]]",-59
4,[[5.4 3.4]],-1,[5.4 3.4],[[26.4]],"[[ 57.1]
 [-81.1]]",-59
5,[[6.3 2.5]],1,[6.3 2.5],[[97.98]],"[[ 57.1]
 [-81.1]]",-59
6,[[5.  3.2]],-1,[5.  3.2],[[33.02]],"[[ 57.1]
 [-81.1]]",-59
7,[[4.6 3.4]],-1,[4.6 3.4],[[72.08]],"[[ 57.1]
 [-81.1]]",-59
8,[[5.7 4.4]],-1,[5.7 4.4],[[90.37]],"[[ 57.1]
 [-81.1]]",-59
9,[[5.2 3.4]],-1,[5.2 3.4],[[37.82]],"[[ 57.1]
 [-81.1]]",-59
10,[[6.2 2.9]],1,[6.2 2.9],[[59.83]],"[[ 57.1]
 [-81.1]]",-59
11,[[6.3 3.3]],1,[6.3 3.3],[[33.1]],"[[ 57.1]
 [-81.1]]",-59
12,[[5.5 2.4]],1,[5.5 2.4],[[60.41]],"[[ 57.1]
 [-81.1]]",-59
13,[[5.1 2.5]],1,[5.1 2.5],[[29.46]],"[[ 57.1]
 [-81.1]]",-59
14,[[5.9 3. ]],1,[5.9 3. ],[[34.59]],"[[ 57.1]
 [-81.1]]",-59
15,[[5. 2.]],1,[5. 2.],[[64.3]],"[[ 57.1]
 [-81.1]]",-59
16,[[6.5 3. ]],1,[6.5 3. ],[[68.85]],"[[ 57.1]
 [-81.1]]",-59
17,[[6.5 3. ]],1,[6.5 3. ],[[68.85]],"[[ 57.1]
 [-81.1]]",-59
18,[[6.9 3.1]],1,[6.9 3.1],[[83.58]],"[[ 57.1]
 [-81.1]]",-59
19,[[4.6 3.6]],-1,[4.6 3.6],[[88.3]],"[[ 57.1]
 [-81.1]]",-59
20,[[6.6 3. ]],1,[6.6 3. ],[[74.56]],"[[ 57.1]
 [-81.1]]",-59
21,[[4.9 3.1]],-1,[4.9 3.1],[[30.62]],"[[ 57.1]
 [-81.1]]",-59
22,[[6.7 3. ]],1,[6.7 3. ],[[80.27]],"[[ 57.1]
 [-81.1]]",-59
23,[[6.7 3. ]],1,[6.7 3. ],[[80.27]],"[[ 57.1]
 [-81.1]]",-59
24,[[5.6 2.9]],1,[5.6 2.9],[[25.57]],"[[ 57.1]
 [-81.1]]",-59
25,[[6.3 3.4]],1,[6.3 3.4],[[24.99]],"[[ 57.1]
 [-81.1]]",-59
26,[[5.6 2.7]],1,[5.6 2.7],[[41.79]],"[[ 57.1]
 [-81.1]]",-59
27,[[6.1 3. ]],1,[6.1 3. ],[[46.01]],"[[ 57.1]
 [-81.1]]",-59
28,[[6.3 2.3]],1,[6.3 2.3],[[114.2]],"[[ 57.1]
 [-81.1]]",-59
29,[[5.8 2.6]],1,[5.8 2.6],[[61.32]],"[[ 57.1]
 [-81.1]]",-59
30,[[5.7 3. ]],1,[5.7 3. ],[[23.17]],"[[ 57.1]
 [-81.1]]",-59
31,[[6.9 3.1]],1,[6.9 3.1],[[83.58]],"[[ 57.1]
 [-81.1]]",-59
32,[[6.8 2.8]],1,[6.8 2.8],[[102.2]],"[[ 57.1]
 [-81.1]]",-59
33,[[5.2 4.1]],-1,[5.2 4.1],[[94.59]],"[[ 57.1]
 [-81.1]]",-59
34,[[5.8 2.7]],1,[5.8 2.7],[[53.21]],"[[ 57.1]
 [-81.1]]",-59
35,[[4.3 3. ]],-1,[4.3 3. ],[[56.77]],"[[ 57.1]
 [-81.1]]",-59
36,[[4.8 3.4]],-1,[4.8 3.4],[[60.66]],"[[ 57.1]
 [-81.1]]",-59
37,[[5.2 2.7]],1,[5.2 2.7],[[18.95]],"[[ 57.1]
 [-81.1]]",-59
38,[[4.8 3. ]],-1,[4.8 3. ],[[28.22]],"[[ 57.1]
 [-81.1]]",-59
39,[[4.9 3.1]],-1,[4.9 3.1],[[30.62]],"[[ 57.1]
 [-81.1]]",-59
40,[[7.9 3.8]],1,[7.9 3.8],[[83.91]],"[[ 57.1]
 [-81.1]]",-59
41,[[5.  2.3]],1,[5.  2.3],[[39.97]],"[[ 57.1]
 [-81.1]]",-59
42,[[4.6 3.2]],-1,[4.6 3.2],[[55.86]],"[[ 57.1]
 [-81.1]]",-59
43,[[6.5 3. ]],1,[6.5 3. ],[[68.85]],"[[ 57.1]
 [-81.1]]",-59
44,[[4.9 3.1]],-1,[4.9 3.1],[[30.62]],"[[ 57.1]
 [-81.1]]",-59
45,[[6.  2.2]],1,[6.  2.2],[[105.18]],"[[ 57.1]
 [-81.1]]",-59
46,[[5.5 2.6]],1,[5.5 2.6],[[44.19]],"[[ 57.1]
 [-81.1]]",-59
47,[[5.8 4. ]],-1,[5.8 4. ],[[52.22]],"[[ 57.1]
 [-81.1]]",-59
48,[[5.4 3.9]],-1,[5.4 3.9],[[66.95]],"[[ 57.1]
 [-81.1]]",-59
49,[[6.4 2.7]],1,[6.4 2.7],[[87.47]],"[[ 57.1]
 [-81.1]]",-59
50,[[6.  3.4]],1,[6.  3.4],[[7.86]],"[[ 57.1]
 [-81.1]]",-59
51,[[5.5 2.5]],1,[5.5 2.5],[[52.3]],"[[ 57.1]
 [-81.1]]",-59
52,[[5.5 4.2]],-1,[5.5 4.2],[[85.57]],"[[ 57.1]
 [-81.1]]",-59
53,[[4.7 3.2]],-1,[4.7 3.2],[[50.15]],"[[ 57.1]
 [-81.1]]",-59
54,[[6.9 3.2]],1,[6.9 3.2],[[75.47]],"[[ 57.1]
 [-81.1]]",-59
