,x,y,X,judge_value,w,b
0,[[6.2 2.8]],1,[6.2 2.8],[[32.28]],"[[ 20.6]
 [-32.3]]",-5
1,[[5.9 3. ]],1,[5.9 3. ],[[19.64]],"[[ 20.6]
 [-32.3]]",-5
2,[[6.7 3.3]],1,[6.7 3.3],[[26.43]],"[[ 20.6]
 [-32.3]]",-5
3,[[7.7 3.8]],1,[7.7 3.8],[[30.88]],"[[ 20.6]
 [-32.3]]",-5
4,[[5.4 3.4]],-1,[5.4 3.4],[[3.58]],"[[ 20.6]
 [-32.3]]",-5
5,[[6.3 2.5]],1,[6.3 2.5],[[44.03]],"[[ 20.6]
 [-32.3]]",-5
6,[[5.  3.2]],-1,[5.  3.2],[[5.36]],"[[ 20.6]
 [-32.3]]",-5
7,[[4.6 3.4]],-1,[4.6 3.4],[[20.06]],"[[ 20.6]
 [-32.3]]",-5
8,[[5.7 4.4]],-1,[5.7 4.4],[[29.7]],"[[ 20.6]
 [-32.3]]",-5
9,[[5.2 3.4]],-1,[5.2 3.4],[[7.7]],"[[ 20.6]
 [-32.3]]",-5
10,[[6.2 2.9]],1,[6.2 2.9],[[29.05]],"[[ 20.6]
 [-32.3]]",-5
11,[[6.3 3.3]],1,[6.3 3.3],[[18.19]],"[[ 20.6]
 [-32.3]]",-5
12,[[5.5 2.4]],1,[5.5 2.4],[[30.78]],"[[ 20.6]
 [-32.3]]",-5
13,[[5.1 2.5]],1,[5.1 2.5],[[19.31]],"[[ 20.6]
 [-32.3]]",-5
14,[[5.9 3. ]],1,[5.9 3. ],[[19.64]],"[[ 20.6]
 [-32.3]]",-5
15,[[5. 2.]],1,[5. 2.],[[33.4]],"[[ 20.6]
 [-32.3]]",-5
16,[[6.5 3. ]],1,[6.5 3. ],[[32.]],"[[ 20.6]
 [-32.3]]",-5
17,[[6.5 3. ]],1,[6.5 3. ],[[32.]],"[[ 20.6]
 [-32.3]]",-5
18,[[6.9 3.1]],1,[6.9 3.1],[[37.01]],"[[ 20.6]
 [-32.3]]",-5
19,[[4.6 3.6]],-1,[4.6 3.6],[[26.52]],"[[ 20.6]
 [-32.3]]",-5
20,[[6.6 3. ]],1,[6.6 3. ],[[34.06]],"[[ 20.6]
 [-32.3]]",-5
21,[[4.9 3.1]],-1,[4.9 3.1],[[4.19]],"[[ 20.6]
 [-32.3]]",-5
22,[[6.7 3. ]],1,[6.7 3. ],[[36.12]],"[[ 20.6]
 [-32.3]]",-5
23,[[6.7 3. ]],1,[6.7 3. ],[[36.12]],"[[ 20.6]
 [-32.3]]",-5
24,[[5.6 2.9]],1,[5.6 2.9],[[16.69]],"[[ 20.6]
 [-32.3]]",-5
25,[[6.3 3.4]],1,[6.3 3.4],[[14.96]],"[[ 20.6]
 [-32.3]]",-5
26,[[5.6 2.7]],1,[5.6 2.7],[[23.15]],"[[ 20.6]
 [-32.3]]",-5
27,[[6.1 3. ]],1,[6.1 3. ],[[23.76]],"[[ 20.6]
 [-32.3]]",-5
