,x,y,X,judge_value,w,b
0,[[6.2 2.8]],1,[6.2 2.8],[[50.64]],"[[ 57.4]
 [-83.3]]",-72
1,[[5.9 3. ]],1,[5.9 3. ],[[16.76]],"[[ 57.4]
 [-83.3]]",-72
2,[[6.7 3.3]],1,[6.7 3.3],[[37.69]],"[[ 57.4]
 [-83.3]]",-72
3,[[7.7 3.8]],1,[7.7 3.8],[[53.44]],"[[ 57.4]
 [-83.3]]",-72
4,[[5.4 3.4]],-1,[5.4 3.4],[[45.26]],"[[ 57.4]
 [-83.3]]",-72
5,[[6.3 2.5]],1,[6.3 2.5],[[81.37]],"[[ 57.4]
 [-83.3]]",-72
6,[[5.  3.2]],-1,[5.  3.2],[[51.56]],"[[ 57.4]
 [-83.3]]",-72
7,[[4.6 3.4]],-1,[4.6 3.4],[[91.18]],"[[ 57.4]
 [-83.3]]",-72
8,[[5.7 4.4]],-1,[5.7 4.4],[[111.34]],"[[ 57.4]
 [-83.3]]",-72
9,[[5.2 3.4]],-1,[5.2 3.4],[[56.74]],"[[ 57.4]
 [-83.3]]",-72
10,[[6.2 2.9]],1,[6.2 2.9],[[42.31]],"[[ 57.4]
 [-83.3]]",-72
11,[[6.3 3.3]],1,[6.3 3.3],[[14.73]],"[[ 57.4]
 [-83.3]]",-72
12,[[5.5 2.4]],1,[5.5 2.4],[[43.78]],"[[ 57.4]
 [-83.3]]",-72
13,[[5.1 2.5]],1,[5.1 2.5],[[12.49]],"[[ 57.4]
 [-83.3]]",-72
14,[[5.9 3. ]],1,[5.9 3. ],[[16.76]],"[[ 57.4]
 [-83.3]]",-72
15,[[5. 2.]],1,[5. 2.],[[48.4]],"[[ 57.4]
 [-83.3]]",-72
16,[[6.5 3. ]],1,[6.5 3. ],[[51.2]],"[[ 57.4]
 [-83.3]]",-72
17,[[6.5 3. ]],1,[6.5 3. ],[[51.2]],"[[ 57.4]
 [-83.3]]",-72
18,[[6.9 3.1]],1,[6.9 3.1],[[65.83]],"[[ 57.4]
 [-83.3]]",-72
19,[[4.6 3.6]],-1,[4.6 3.6],[[107.84]],"[[ 57.4]
 [-83.3]]",-72
20,[[6.6 3. ]],1,[6.6 3. ],[[56.94]],"[[ 57.4]
 [-83.3]]",-72
21,[[4.9 3.1]],-1,[4.9 3.1],[[48.97]],"[[ 57.4]
 [-83.3]]",-72
22,[[6.7 3. ]],1,[6.7 3. ],[[62.68]],"[[ 57.4]
 [-83.3]]",-72
23,[[6.7 3. ]],1,[6.7 3. ],[[62.68]],"[[ 57.4]
 [-83.3]]",-72
24,[[5.6 2.9]],1,[5.6 2.9],[[7.87]],"[[ 57.4]
 [-83.3]]",-72
25,[[6.3 3.4]],1,[6.3 3.4],[[6.4]],"[[ 57.4]
 [-83.3]]",-72
26,[[5.6 2.7]],1,[5.6 2.7],[[24.53]],"[[ 57.4]
 [-83.3]]",-72
27,[[6.1 3. ]],1,[6.1 3. ],[[28.24]],"[[ 57.4]
 [-83.3]]",-72
28,[[6.3 2.3]],1,[6.3 2.3],[[98.03]],"[[ 57.4]
 [-83.3]]",-72
29,[[5.8 2.6]],1,[5.8 2.6],[[44.34]],"[[ 57.4]
 [-83.3]]",-72
30,[[5.7 3. ]],1,[5.7 3. ],[[5.28]],"[[ 57.4]
 [-83.3]]",-72
31,[[6.9 3.1]],1,[6.9 3.1],[[65.83]],"[[ 57.4]
 [-83.3]]",-72
32,[[6.8 2.8]],1,[6.8 2.8],[[85.08]],"[[ 57.4]
 [-83.3]]",-72
33,[[5.2 4.1]],-1,[5.2 4.1],[[115.05]],"[[ 57.4]
 [-83.3]]",-72
34,[[5.8 2.7]],1,[5.8 2.7],[[36.01]],"[[ 57.4]
 [-83.3]]",-72
35,[[4.3 3. ]],-1,[4.3 3. ],[[75.08]],"[[ 57.4]
 [-83.3]]",-72
36,[[4.8 3.4]],-1,[4.8 3.4],[[79.7]],"[[ 57.4]
 [-83.3]]",-72
37,[[5.2 2.7]],1,[5.2 2.7],[[1.57]],"[[ 57.4]
 [-83.3]]",-72
38,[[4.8 3. ]],-1,[4.8 3. ],[[46.38]],"[[ 57.4]
 [-83.3]]",-72
39,[[4.9 3.1]],-1,[4.9 3.1],[[48.97]],"[[ 57.4]
 [-83.3]]",-72
40,[[7.9 3.8]],1,[7.9 3.8],[[64.92]],"[[ 57.4]
 [-83.3]]",-72
41,[[5.  2.3]],1,[5.  2.3],[[23.41]],"[[ 57.4]
 [-83.3]]",-72
42,[[4.6 3.2]],-1,[4.6 3.2],[[74.52]],"[[ 57.4]
 [-83.3]]",-72
43,[[6.5 3. ]],1,[6.5 3. ],[[51.2]],"[[ 57.4]
 [-83.3]]",-72
44,[[4.9 3.1]],-1,[4.9 3.1],[[48.97]],"[[ 57.4]
 [-83.3]]",-72
45,[[6.  2.2]],1,[6.  2.2],[[89.14]],"[[ 57.4]
 [-83.3]]",-72
46,[[5.5 2.6]],1,[5.5 2.6],[[27.12]],"[[ 57.4]
 [-83.3]]",-72
47,[[5.8 4. ]],-1,[5.8 4. ],[[72.28]],"[[ 57.4]
 [-83.3]]",-72
48,[[5.4 3.9]],-1,[5.4 3.9],[[86.91]],"[[ 57.4]
 [-83.3]]",-72
49,[[6.4 2.7]],1,[6.4 2.7],[[70.45]],"[[ 57.4]
 [-83.3]]",-72
50,[[6.  3.4]],1,[6.  3.4],[[-10.82]],"[[ 63.4]
 [-79.9]]",-71
51,[[5.5 2.5]],1,[5.5 2.5],[[77.95]],"[[ 63.4]
 [-79.9]]",-71
52,[[5.5 4.2]],-1,[5.5 4.2],[[57.88]],"[[ 63.4]
 [-79.9]]",-71
53,[[4.7 3.2]],-1,[4.7 3.2],[[28.7]],"[[ 63.4]
 [-79.9]]",-71
54,[[6.9 3.2]],1,[6.9 3.2],[[110.78]],"[[ 63.4]
 [-79.9]]",-71
55,[[6.  2.9]],1,[6.  2.9],[[77.69]],"[[ 63.4]
 [-79.9]]",-71
56,[[6.1 3. ]],1,[6.1 3. ],[[76.04]],"[[ 63.4]
 [-79.9]]",-71
57,[[4.6 3.1]],-1,[4.6 3.1],[[27.05]],"[[ 63.4]
 [-79.9]]",-71
58,[[5.7 2.8]],1,[5.7 2.8],[[66.66]],"[[ 63.4]
 [-79.9]]",-71
59,[[6. 3.]],1,[6. 3.],[[69.7]],"[[ 63.4]
 [-79.9]]",-71
60,[[5.8 2.7]],1,[5.8 2.7],[[80.99]],"[[ 63.4]
 [-79.9]]",-71
61,[[4.8 3.4]],-1,[4.8 3.4],[[38.34]],"[[ 63.4]
 [-79.9]]",-71
62,[[6.  2.2]],1,[6.  2.2],[[133.62]],"[[ 63.4]
 [-79.9]]",-71
63,[[6.4 3.1]],1,[6.4 3.1],[[87.07]],"[[ 63.4]
 [-79.9]]",-71
64,[[6.7 2.5]],1,[6.7 2.5],[[154.03]],"[[ 63.4]
 [-79.9]]",-71
65,[[6.3 3.3]],1,[6.3 3.3],[[64.75]],"[[ 63.4]
 [-79.9]]",-71
66,[[6.8 3.2]],1,[6.8 3.2],[[104.44]],"[[ 63.4]
 [-79.9]]",-71
67,[[5.7 3.8]],-1,[5.7 3.8],[[13.24]],"[[ 63.4]
 [-79.9]]",-71
68,[[5.1 3.8]],-1,[5.1 3.8],[[51.28]],"[[ 63.4]
 [-79.9]]",-71
69,[[6.  2.7]],1,[6.  2.7],[[93.67]],"[[ 63.4]
 [-79.9]]",-71
70,[[7.7 2.8]],1,[7.7 2.8],[[193.46]],"[[ 63.4]
 [-79.9]]",-71
71,[[4.4 3. ]],-1,[4.4 3. ],[[31.74]],"[[ 63.4]
 [-79.9]]",-71
72,[[6.2 2.2]],1,[6.2 2.2],[[146.3]],"[[ 63.4]
 [-79.9]]",-71
73,[[4.7 3.2]],-1,[4.7 3.2],[[28.7]],"[[ 63.4]
 [-79.9]]",-71
74,[[5.4 3.4]],-1,[5.4 3.4],[[0.3]],"[[ 63.4]
 [-79.9]]",-71
75,[[6.7 3.1]],1,[6.7 3.1],[[106.09]],"[[ 63.4]
 [-79.9]]",-71
76,[[6.4 3.2]],1,[6.4 3.2],[[79.08]],"[[ 63.4]
 [-79.9]]",-71
77,[[7.6 3. ]],1,[7.6 3. ],[[171.14]],"[[ 63.4]
 [-79.9]]",-71
78,[[5.5 3.5]],-1,[5.5 3.5],[[1.95]],"[[ 63.4]
 [-79.9]]",-71
79,[[6.5 3.2]],1,[6.5 3.2],[[85.42]],"[[ 63.4]
 [-79.9]]",-71
80,[[5.  3.6]],-1,[5.  3.6],[[41.64]],"[[ 63.4]
 [-79.9]]",-71
81,[[6.9 3.1]],1,[6.9 3.1],[[118.77]],"[[ 63.4]
 [-79.9]]",-71
82,[[5.1 3.5]],-1,[5.1 3.5],[[27.31]],"[[ 63.4]
 [-79.9]]",-71
83,[[6.6 2.9]],1,[6.6 2.9],[[115.73]],"[[ 63.4]
 [-79.9]]",-71
84,[[5.4 3.9]],-1,[5.4 3.9],[[40.25]],"[[ 63.4]
 [-79.9]]",-71
85,[[6.3 2.9]],1,[6.3 2.9],[[96.71]],"[[ 63.4]
 [-79.9]]",-71
86,[[7.2 3. ]],1,[7.2 3. ],[[145.78]],"[[ 63.4]
 [-79.9]]",-71
87,[[4.5 2.3]],-1,[4.5 2.3],[[-30.53]],"[[ 58.9]
 [-82.2]]",-72
88,[[4.9 2.5]],1,[4.9 2.5],[[11.11]],"[[ 58.9]
 [-82.2]]",-72
89,[[5.6 2.8]],1,[5.6 2.8],[[27.68]],"[[ 58.9]
 [-82.2]]",-72
90,[[7.2 3.2]],1,[7.2 3.2],[[89.04]],"[[ 58.9]
 [-82.2]]",-72
91,[[6.7 3.1]],1,[6.7 3.1],[[67.81]],"[[ 58.9]
 [-82.2]]",-72
92,[[4.8 3.1]],-1,[4.8 3.1],[[44.1]],"[[ 58.9]
 [-82.2]]",-72
93,[[6.7 3.1]],1,[6.7 3.1],[[67.81]],"[[ 58.9]
 [-82.2]]",-72
94,[[5.1 3.8]],-1,[5.1 3.8],[[83.97]],"[[ 58.9]
 [-82.2]]",-72
95,[[5.2 3.5]],-1,[5.2 3.5],[[53.42]],"[[ 58.9]
 [-82.2]]",-72
96,[[5.5 2.4]],1,[5.5 2.4],[[54.67]],"[[ 58.9]
 [-82.2]]",-72
97,[[5.7 2.5]],1,[5.7 2.5],[[58.23]],"[[ 58.9]
 [-82.2]]",-72
98,[[5.  3.4]],-1,[5.  3.4],[[56.98]],"[[ 58.9]
 [-82.2]]",-72
99,[[6.8 3. ]],1,[6.8 3. ],[[81.92]],"[[ 58.9]
 [-82.2]]",-72
100,[[4.4 2.9]],-1,[4.4 2.9],[[51.22]],"[[ 58.9]
 [-82.2]]",-72
101,[[6.1 2.8]],1,[6.1 2.8],[[57.13]],"[[ 58.9]
 [-82.2]]",-72
102,[[6.7 3.3]],1,[6.7 3.3],[[51.37]],"[[ 58.9]
 [-82.2]]",-72
103,[[7.7 2.6]],1,[7.7 2.6],[[167.81]],"[[ 58.9]
 [-82.2]]",-72
104,[[5.7 2.8]],1,[5.7 2.8],[[33.57]],"[[ 58.9]
 [-82.2]]",-72
