,x,y,X,judge_value,w,b
0,[[6.2 2.8]],1,[6.2 2.8],[[68.56]],"[[ 60. ]
 [-82.3]]",-73
1,[[5.9 3. ]],1,[5.9 3. ],[[34.1]],"[[ 60. ]
 [-82.3]]",-73
2,[[6.7 3.3]],1,[6.7 3.3],[[57.41]],"[[ 60. ]
 [-82.3]]",-73
3,[[7.7 3.8]],1,[7.7 3.8],[[76.26]],"[[ 60. ]
 [-82.3]]",-73
4,[[5.4 3.4]],-1,[5.4 3.4],[[28.82]],"[[ 60. ]
 [-82.3]]",-73
5,[[6.3 2.5]],1,[6.3 2.5],[[99.25]],"[[ 60. ]
 [-82.3]]",-73
6,[[5.  3.2]],-1,[5.  3.2],[[36.36]],"[[ 60. ]
 [-82.3]]",-73
7,[[4.6 3.4]],-1,[4.6 3.4],[[76.82]],"[[ 60. ]
 [-82.3]]",-73
8,[[5.7 4.4]],-1,[5.7 4.4],[[93.12]],"[[ 60. ]
 [-82.3]]",-73
9,[[5.2 3.4]],-1,[5.2 3.4],[[40.82]],"[[ 60. ]
 [-82.3]]",-73
10,[[6.2 2.9]],1,[6.2 2.9],[[60.33]],"[[ 60. ]
 [-82.3]]",-73
11,[[6.3 3.3]],1,[6.3 3.3],[[33.41]],"[[ 60. ]
 [-82.3]]",-73
12,[[5.5 2.4]],1,[5.5 2.4],[[59.48]],"[[ 60. ]
 [-82.3]]",-73
13,[[5.1 2.5]],1,[5.1 2.5],[[27.25]],"[[ 60. ]
 [-82.3]]",-73
14,[[5.9 3. ]],1,[5.9 3. ],[[34.1]],"[[ 60. ]
 [-82.3]]",-73
15,[[5. 2.]],1,[5. 2.],[[62.4]],"[[ 60. ]
 [-82.3]]",-73
16,[[6.5 3. ]],1,[6.5 3. ],[[70.1]],"[[ 60. ]
 [-82.3]]",-73
17,[[6.5 3. ]],1,[6.5 3. ],[[70.1]],"[[ 60. ]
 [-82.3]]",-73
18,[[6.9 3.1]],1,[6.9 3.1],[[85.87]],"[[ 60. ]
 [-82.3]]",-73
19,[[4.6 3.6]],-1,[4.6 3.6],[[93.28]],"[[ 60. ]
 [-82.3]]",-73
20,[[6.6 3. ]],1,[6.6 3. ],[[76.1]],"[[ 60. ]
 [-82.3]]",-73
21,[[4.9 3.1]],-1,[4.9 3.1],[[34.13]],"[[ 60. ]
 [-82.3]]",-73
22,[[6.7 3. ]],1,[6.7 3. ],[[82.1]],"[[ 60. ]
 [-82.3]]",-73
23,[[6.7 3. ]],1,[6.7 3. ],[[82.1]],"[[ 60. ]
 [-82.3]]",-73
24,[[5.6 2.9]],1,[5.6 2.9],[[24.33]],"[[ 60. ]
 [-82.3]]",-73
25,[[6.3 3.4]],1,[6.3 3.4],[[25.18]],"[[ 60. ]
 [-82.3]]",-73
26,[[5.6 2.7]],1,[5.6 2.7],[[40.79]],"[[ 60. ]
 [-82.3]]",-73
27,[[6.1 3. ]],1,[6.1 3. ],[[46.1]],"[[ 60. ]
 [-82.3]]",-73
