,x,y,X,judge_value,w,b
0,[[6.2 2.8]],1,[6.2 2.8],[[65.1]],"[[ 57.1]
 [-81.4]]",-61
1,[[5.9 3. ]],1,[5.9 3. ],[[31.69]],"[[ 57.1]
 [-81.4]]",-61
2,[[6.7 3.3]],1,[6.7 3.3],[[52.95]],"[[ 57.1]
 [-81.4]]",-61
3,[[7.7 3.8]],1,[7.7 3.8],[[69.35]],"[[ 57.1]
 [-81.4]]",-61
4,[[5.4 3.4]],-1,[5.4 3.4],[[29.42]],"[[ 57.1]
 [-81.4]]",-61
5,[[6.3 2.5]],1,[6.3 2.5],[[95.23]],"[[ 57.1]
 [-81.4]]",-61
6,[[5.  3.2]],-1,[5.  3.2],[[35.98]],"[[ 57.1]
 [-81.4]]",-61
7,[[4.6 3.4]],-1,[4.6 3.4],[[75.1]],"[[ 57.1]
 [-81.4]]",-61
8,[[5.7 4.4]],-1,[5.7 4.4],[[93.69]],"[[ 57.1]
 [-81.4]]",-61
9,[[5.2 3.4]],-1,[5.2 3.4],[[40.84]],"[[ 57.1]
 [-81.4]]",-61
10,[[6.2 2.9]],1,[6.2 2.9],[[56.96]],"[[ 57.1]
 [-81.4]]",-61
11,[[6.3 3.3]],1,[6.3 3.3],[[30.11]],"[[ 57.1]
 [-81.4]]",-61
12,[[5.5 2.4]],1,[5.5 2.4],[[57.69]],"[[ 57.1]
 [-81.4]]",-61
13,[[5.1 2.5]],1,[5.1 2.5],[[26.71]],"[[ 57.1]
 [-81.4]]",-61
14,[[5.9 3. ]],1,[5.9 3. ],[[31.69]],"[[ 57.1]
 [-81.4]]",-61
15,[[5. 2.]],1,[5. 2.],[[61.7]],"[[ 57.1]
 [-81.4]]",-61
16,[[6.5 3. ]],1,[6.5 3. ],[[65.95]],"[[ 57.1]
 [-81.4]]",-61
17,[[6.5 3. ]],1,[6.5 3. ],[[65.95]],"[[ 57.1]
 [-81.4]]",-61
18,[[6.9 3.1]],1,[6.9 3.1],[[80.65]],"[[ 57.1]
 [-81.4]]",-61
19,[[4.6 3.6]],-1,[4.6 3.6],[[91.38]],"[[ 57.1]
 [-81.4]]",-61
20,[[6.6 3. ]],1,[6.6 3. ],[[71.66]],"[[ 57.1]
 [-81.4]]",-61
21,[[4.9 3.1]],-1,[4.9 3.1],[[33.55]],"[[ 57.1]
 [-81.4]]",-61
22,[[6.7 3. ]],1,[6.7 3. ],[[77.37]],"[[ 57.1]
 [-81.4]]",-61
23,[[6.7 3. ]],1,[6.7 3. ],[[77.37]],"[[ 57.1]
 [-81.4]]",-61
24,[[5.6 2.9]],1,[5.6 2.9],[[22.7]],"[[ 57.1]
 [-81.4]]",-61
25,[[6.3 3.4]],1,[6.3 3.4],[[21.97]],"[[ 57.1]
 [-81.4]]",-61
