,x,y,X,judge_value,w,b
0,[[6.2 2.8]],1,[6.2 2.8],[[56.5]],"[[ 39.1]
 [-58.9]]",-21
1,[[5.9 3. ]],1,[5.9 3. ],[[32.99]],"[[ 39.1]
 [-58.9]]",-21
2,[[6.7 3.3]],1,[6.7 3.3],[[46.6]],"[[ 39.1]
 [-58.9]]",-21
3,[[7.7 3.8]],1,[7.7 3.8],[[56.25]],"[[ 39.1]
 [-58.9]]",-21
4,[[5.4 3.4]],-1,[5.4 3.4],[[10.12]],"[[ 39.1]
 [-58.9]]",-21
5,[[6.3 2.5]],1,[6.3 2.5],[[78.08]],"[[ 39.1]
 [-58.9]]",-21
6,[[5.  3.2]],-1,[5.  3.2],[[13.98]],"[[ 39.1]
 [-58.9]]",-21
7,[[4.6 3.4]],-1,[4.6 3.4],[[41.4]],"[[ 39.1]
 [-58.9]]",-21
8,[[5.7 4.4]],-1,[5.7 4.4],[[57.29]],"[[ 39.1]
 [-58.9]]",-21
9,[[5.2 3.4]],-1,[5.2 3.4],[[17.94]],"[[ 39.1]
 [-58.9]]",-21
10,[[6.2 2.9]],1,[6.2 2.9],[[50.61]],"[[ 39.1]
 [-58.9]]",-21
11,[[6.3 3.3]],1,[6.3 3.3],[[30.96]],"[[ 39.1]
 [-58.9]]",-21
12,[[5.5 2.4]],1,[5.5 2.4],[[52.69]],"[[ 39.1]
 [-58.9]]",-21
13,[[5.1 2.5]],1,[5.1 2.5],[[31.16]],"[[ 39.1]
 [-58.9]]",-21
14,[[5.9 3. ]],1,[5.9 3. ],[[32.99]],"[[ 39.1]
 [-58.9]]",-21
15,[[5. 2.]],1,[5. 2.],[[56.7]],"[[ 39.1]
 [-58.9]]",-21
16,[[6.5 3. ]],1,[6.5 3. ],[[56.45]],"[[ 39.1]
 [-58.9]]",-21
17,[[6.5 3. ]],1,[6.5 3. ],[[56.45]],"[[ 39.1]
 [-58.9]]",-21
18,[[6.9 3.1]],1,[6.9 3.1],[[66.2]],"[[ 39.1]
 [-58.9]]",-21
19,[[4.6 3.6]],-1,[4.6 3.6],[[53.18]],"[[ 39.1]
 [-58.9]]",-21
20,[[6.6 3. ]],1,[6.6 3. ],[[60.36]],"[[ 39.1]
 [-58.9]]",-21
21,[[4.9 3.1]],-1,[4.9 3.1],[[12.]],"[[ 39.1]
 [-58.9]]",-21
22,[[6.7 3. ]],1,[6.7 3. ],[[64.27]],"[[ 39.1]
 [-58.9]]",-21
23,[[6.7 3. ]],1,[6.7 3. ],[[64.27]],"[[ 39.1]
 [-58.9]]",-21
24,[[5.6 2.9]],1,[5.6 2.9],[[27.15]],"[[ 39.1]
 [-58.9]]",-21
25,[[6.3 3.4]],1,[6.3 3.4],[[25.07]],"[[ 39.1]
 [-58.9]]",-21
26,[[5.6 2.7]],1,[5.6 2.7],[[38.93]],"[[ 39.1]
 [-58.9]]",-21
27,[[6.1 3. ]],1,[6.1 3. ],[[40.81]],"[[ 39.1]
 [-58.9]]",-21
28,[[6.3 2.3]],1,[6.3 2.3],[[89.86]],"[[ 39.1]
 [-58.9]]",-21
29,[[5.8 2.6]],1,[5.8 2.6],[[52.64]],"[[ 39.1]
 [-58.9]]",-21
30,[[5.7 3. ]],1,[5.7 3. ],[[25.17]],"[[ 39.1]
 [-58.9]]",-21
31,[[6.9 3.1]],1,[6.9 3.1],[[66.2]],"[[ 39.1]
 [-58.9]]",-21
32,[[6.8 2.8]],1,[6.8 2.8],[[79.96]],"[[ 39.1]
 [-58.9]]",-21
33,[[5.2 4.1]],-1,[5.2 4.1],[[59.17]],"[[ 39.1]
 [-58.9]]",-21
34,[[5.8 2.7]],1,[5.8 2.7],[[46.75]],"[[ 39.1]
 [-58.9]]",-21
35,[[4.3 3. ]],-1,[4.3 3. ],[[29.57]],"[[ 39.1]
 [-58.9]]",-21
36,[[4.8 3.4]],-1,[4.8 3.4],[[33.58]],"[[ 39.1]
 [-58.9]]",-21
37,[[5.2 2.7]],1,[5.2 2.7],[[23.29]],"[[ 39.1]
 [-58.9]]",-21
38,[[4.8 3. ]],-1,[4.8 3. ],[[10.02]],"[[ 39.1]
 [-58.9]]",-21
39,[[4.9 3.1]],-1,[4.9 3.1],[[12.]],"[[ 39.1]
 [-58.9]]",-21
40,[[7.9 3.8]],1,[7.9 3.8],[[64.07]],"[[ 39.1]
 [-58.9]]",-21
41,[[5.  2.3]],1,[5.  2.3],[[39.03]],"[[ 39.1]
 [-58.9]]",-21
42,[[4.6 3.2]],-1,[4.6 3.2],[[29.62]],"[[ 39.1]
 [-58.9]]",-21
43,[[6.5 3. ]],1,[6.5 3. ],[[56.45]],"[[ 39.1]
 [-58.9]]",-21
44,[[4.9 3.1]],-1,[4.9 3.1],[[12.]],"[[ 39.1]
 [-58.9]]",-21
45,[[6.  2.2]],1,[6.  2.2],[[84.02]],"[[ 39.1]
 [-58.9]]",-21
46,[[5.5 2.6]],1,[5.5 2.6],[[40.91]],"[[ 39.1]
 [-58.9]]",-21
47,[[5.8 4. ]],-1,[5.8 4. ],[[29.82]],"[[ 39.1]
 [-58.9]]",-21
48,[[5.4 3.9]],-1,[5.4 3.9],[[39.57]],"[[ 39.1]
 [-58.9]]",-21
49,[[6.4 2.7]],1,[6.4 2.7],[[70.21]],"[[ 39.1]
 [-58.9]]",-21
50,[[6.  3.4]],1,[6.  3.4],[[13.34]],"[[ 39.1]
 [-58.9]]",-21
51,[[5.5 2.5]],1,[5.5 2.5],[[46.8]],"[[ 39.1]
 [-58.9]]",-21
52,[[5.5 4.2]],-1,[5.5 4.2],[[53.33]],"[[ 39.1]
 [-58.9]]",-21
53,[[4.7 3.2]],-1,[4.7 3.2],[[25.71]],"[[ 39.1]
 [-58.9]]",-21
54,[[6.9 3.2]],1,[6.9 3.2],[[60.31]],"[[ 39.1]
 [-58.9]]",-21
55,[[6.  2.9]],1,[6.  2.9],[[42.79]],"[[ 39.1]
 [-58.9]]",-21
56,[[6.1 3. ]],1,[6.1 3. ],[[40.81]],"[[ 39.1]
 [-58.9]]",-21
57,[[4.6 3.1]],-1,[4.6 3.1],[[23.73]],"[[ 39.1]
 [-58.9]]",-21
58,[[5.7 2.8]],1,[5.7 2.8],[[36.95]],"[[ 39.1]
 [-58.9]]",-21
59,[[6. 3.]],1,[6. 3.],[[36.9]],"[[ 39.1]
 [-58.9]]",-21
60,[[5.8 2.7]],1,[5.8 2.7],[[46.75]],"[[ 39.1]
 [-58.9]]",-21
61,[[4.8 3.4]],-1,[4.8 3.4],[[33.58]],"[[ 39.1]
 [-58.9]]",-21
62,[[6.  2.2]],1,[6.  2.2],[[84.02]],"[[ 39.1]
 [-58.9]]",-21
63,[[6.4 3.1]],1,[6.4 3.1],[[46.65]],"[[ 39.1]
 [-58.9]]",-21
64,[[6.7 2.5]],1,[6.7 2.5],[[93.72]],"[[ 39.1]
 [-58.9]]",-21
65,[[6.3 3.3]],1,[6.3 3.3],[[30.96]],"[[ 39.1]
 [-58.9]]",-21
66,[[6.8 3.2]],1,[6.8 3.2],[[56.4]],"[[ 39.1]
 [-58.9]]",-21
67,[[5.7 3.8]],-1,[5.7 3.8],[[21.95]],"[[ 39.1]
 [-58.9]]",-21
68,[[5.1 3.8]],-1,[5.1 3.8],[[45.41]],"[[ 39.1]
 [-58.9]]",-21
69,[[6.  2.7]],1,[6.  2.7],[[54.57]],"[[ 39.1]
 [-58.9]]",-21
70,[[7.7 2.8]],1,[7.7 2.8],[[115.15]],"[[ 39.1]
 [-58.9]]",-21
71,[[4.4 3. ]],-1,[4.4 3. ],[[25.66]],"[[ 39.1]
 [-58.9]]",-21
72,[[6.2 2.2]],1,[6.2 2.2],[[91.84]],"[[ 39.1]
 [-58.9]]",-21
73,[[4.7 3.2]],-1,[4.7 3.2],[[25.71]],"[[ 39.1]
 [-58.9]]",-21
74,[[5.4 3.4]],-1,[5.4 3.4],[[10.12]],"[[ 39.1]
 [-58.9]]",-21
75,[[6.7 3.1]],1,[6.7 3.1],[[58.38]],"[[ 39.1]
 [-58.9]]",-21
76,[[6.4 3.2]],1,[6.4 3.2],[[40.76]],"[[ 39.1]
 [-58.9]]",-21
77,[[7.6 3. ]],1,[7.6 3. ],[[99.46]],"[[ 39.1]
 [-58.9]]",-21
78,[[5.5 3.5]],-1,[5.5 3.5],[[12.1]],"[[ 39.1]
 [-58.9]]",-21
79,[[6.5 3.2]],1,[6.5 3.2],[[44.67]],"[[ 39.1]
 [-58.9]]",-21
80,[[5.  3.6]],-1,[5.  3.6],[[37.54]],"[[ 39.1]
 [-58.9]]",-21
81,[[6.9 3.1]],1,[6.9 3.1],[[66.2]],"[[ 39.1]
 [-58.9]]",-21
82,[[5.1 3.5]],-1,[5.1 3.5],[[27.74]],"[[ 39.1]
 [-58.9]]",-21
83,[[6.6 2.9]],1,[6.6 2.9],[[66.25]],"[[ 39.1]
 [-58.9]]",-21
84,[[5.4 3.9]],-1,[5.4 3.9],[[39.57]],"[[ 39.1]
 [-58.9]]",-21
85,[[6.3 2.9]],1,[6.3 2.9],[[54.52]],"[[ 39.1]
 [-58.9]]",-21
86,[[7.2 3. ]],1,[7.2 3. ],[[83.82]],"[[ 39.1]
 [-58.9]]",-21
87,[[4.5 2.3]],-1,[4.5 2.3],[[-19.48]],"[[ 34.6]
 [-61.2]]",-22
88,[[4.9 2.5]],1,[4.9 2.5],[[-5.46]],"[[ 39.5]
 [-58.7]]",-21
89,[[5.6 2.8]],1,[5.6 2.8],[[35.84]],"[[ 39.5]
 [-58.7]]",-21
90,[[7.2 3.2]],1,[7.2 3.2],[[75.56]],"[[ 39.5]
 [-58.7]]",-21
91,[[6.7 3.1]],1,[6.7 3.1],[[61.68]],"[[ 39.5]
 [-58.7]]",-21
92,[[4.8 3.1]],-1,[4.8 3.1],[[13.37]],"[[ 39.5]
 [-58.7]]",-21
93,[[6.7 3.1]],1,[6.7 3.1],[[61.68]],"[[ 39.5]
 [-58.7]]",-21
94,[[5.1 3.8]],-1,[5.1 3.8],[[42.61]],"[[ 39.5]
 [-58.7]]",-21
95,[[5.2 3.5]],-1,[5.2 3.5],[[21.05]],"[[ 39.5]
 [-58.7]]",-21
96,[[5.5 2.4]],1,[5.5 2.4],[[55.37]],"[[ 39.5]
 [-58.7]]",-21
97,[[5.7 2.5]],1,[5.7 2.5],[[57.4]],"[[ 39.5]
 [-58.7]]",-21
98,[[5.  3.4]],-1,[5.  3.4],[[23.08]],"[[ 39.5]
 [-58.7]]",-21
99,[[6.8 3. ]],1,[6.8 3. ],[[71.5]],"[[ 39.5]
 [-58.7]]",-21
100,[[4.4 2.9]],-1,[4.4 2.9],[[17.43]],"[[ 39.5]
 [-58.7]]",-21
101,[[6.1 2.8]],1,[6.1 2.8],[[55.59]],"[[ 39.5]
 [-58.7]]",-21
102,[[6.7 3.3]],1,[6.7 3.3],[[49.94]],"[[ 39.5]
 [-58.7]]",-21
103,[[7.7 2.6]],1,[7.7 2.6],[[130.53]],"[[ 39.5]
 [-58.7]]",-21
104,[[5.7 2.8]],1,[5.7 2.8],[[39.79]],"[[ 39.5]
 [-58.7]]",-21
