,x,y,X,judge_value,w,b
0,[[6.2 2.8]],1,[6.2 2.8],[[61.28]],"[[ 40.6]
 [-59.8]]",-23
1,[[5.9 3. ]],1,[5.9 3. ],[[37.14]],"[[ 40.6]
 [-59.8]]",-23
2,[[6.7 3.3]],1,[6.7 3.3],[[51.68]],"[[ 40.6]
 [-59.8]]",-23
3,[[7.7 3.8]],1,[7.7 3.8],[[62.38]],"[[ 40.6]
 [-59.8]]",-23
4,[[5.4 3.4]],-1,[5.4 3.4],[[7.08]],"[[ 40.6]
 [-59.8]]",-23
5,[[6.3 2.5]],1,[6.3 2.5],[[83.28]],"[[ 40.6]
 [-59.8]]",-23
6,[[5.  3.2]],-1,[5.  3.2],[[11.36]],"[[ 40.6]
 [-59.8]]",-23
7,[[4.6 3.4]],-1,[4.6 3.4],[[39.56]],"[[ 40.6]
 [-59.8]]",-23
8,[[5.7 4.4]],-1,[5.7 4.4],[[54.7]],"[[ 40.6]
 [-59.8]]",-23
9,[[5.2 3.4]],-1,[5.2 3.4],[[15.2]],"[[ 40.6]
 [-59.8]]",-23
10,[[6.2 2.9]],1,[6.2 2.9],[[55.3]],"[[ 40.6]
 [-59.8]]",-23
11,[[6.3 3.3]],1,[6.3 3.3],[[35.44]],"[[ 40.6]
 [-59.8]]",-23
12,[[5.5 2.4]],1,[5.5 2.4],[[56.78]],"[[ 40.6]
 [-59.8]]",-23
13,[[5.1 2.5]],1,[5.1 2.5],[[34.56]],"[[ 40.6]
 [-59.8]]",-23
14,[[5.9 3. ]],1,[5.9 3. ],[[37.14]],"[[ 40.6]
 [-59.8]]",-23
15,[[5. 2.]],1,[5. 2.],[[60.4]],"[[ 40.6]
 [-59.8]]",-23
16,[[6.5 3. ]],1,[6.5 3. ],[[61.5]],"[[ 40.6]
 [-59.8]]",-23
17,[[6.5 3. ]],1,[6.5 3. ],[[61.5]],"[[ 40.6]
 [-59.8]]",-23
18,[[6.9 3.1]],1,[6.9 3.1],[[71.76]],"[[ 40.6]
 [-59.8]]",-23
19,[[4.6 3.6]],-1,[4.6 3.6],[[51.52]],"[[ 40.6]
 [-59.8]]",-23
20,[[6.6 3. ]],1,[6.6 3. ],[[65.56]],"[[ 40.6]
 [-59.8]]",-23
21,[[4.9 3.1]],-1,[4.9 3.1],[[9.44]],"[[ 40.6]
 [-59.8]]",-23
22,[[6.7 3. ]],1,[6.7 3. ],[[69.62]],"[[ 40.6]
 [-59.8]]",-23
23,[[6.7 3. ]],1,[6.7 3. ],[[69.62]],"[[ 40.6]
 [-59.8]]",-23
24,[[5.6 2.9]],1,[5.6 2.9],[[30.94]],"[[ 40.6]
 [-59.8]]",-23
25,[[6.3 3.4]],1,[6.3 3.4],[[29.46]],"[[ 40.6]
 [-59.8]]",-23
26,[[5.6 2.7]],1,[5.6 2.7],[[42.9]],"[[ 40.6]
 [-59.8]]",-23
27,[[6.1 3. ]],1,[6.1 3. ],[[45.26]],"[[ 40.6]
 [-59.8]]",-23
28,[[6.3 2.3]],1,[6.3 2.3],[[95.24]],"[[ 40.6]
 [-59.8]]",-23
29,[[5.8 2.6]],1,[5.8 2.6],[[57.]],"[[ 40.6]
 [-59.8]]",-23
30,[[5.7 3. ]],1,[5.7 3. ],[[29.02]],"[[ 40.6]
 [-59.8]]",-23
31,[[6.9 3.1]],1,[6.9 3.1],[[71.76]],"[[ 40.6]
 [-59.8]]",-23
32,[[6.8 2.8]],1,[6.8 2.8],[[85.64]],"[[ 40.6]
 [-59.8]]",-23
33,[[5.2 4.1]],-1,[5.2 4.1],[[57.06]],"[[ 40.6]
 [-59.8]]",-23
34,[[5.8 2.7]],1,[5.8 2.7],[[51.02]],"[[ 40.6]
 [-59.8]]",-23
35,[[4.3 3. ]],-1,[4.3 3. ],[[27.82]],"[[ 40.6]
 [-59.8]]",-23
36,[[4.8 3.4]],-1,[4.8 3.4],[[31.44]],"[[ 40.6]
 [-59.8]]",-23
37,[[5.2 2.7]],1,[5.2 2.7],[[26.66]],"[[ 40.6]
 [-59.8]]",-23
38,[[4.8 3. ]],-1,[4.8 3. ],[[7.52]],"[[ 40.6]
 [-59.8]]",-23
39,[[4.9 3.1]],-1,[4.9 3.1],[[9.44]],"[[ 40.6]
 [-59.8]]",-23
40,[[7.9 3.8]],1,[7.9 3.8],[[70.5]],"[[ 40.6]
 [-59.8]]",-23
41,[[5.  2.3]],1,[5.  2.3],[[42.46]],"[[ 40.6]
 [-59.8]]",-23
42,[[4.6 3.2]],-1,[4.6 3.2],[[27.6]],"[[ 40.6]
 [-59.8]]",-23
43,[[6.5 3. ]],1,[6.5 3. ],[[61.5]],"[[ 40.6]
 [-59.8]]",-23
44,[[4.9 3.1]],-1,[4.9 3.1],[[9.44]],"[[ 40.6]
 [-59.8]]",-23
45,[[6.  2.2]],1,[6.  2.2],[[89.04]],"[[ 40.6]
 [-59.8]]",-23
46,[[5.5 2.6]],1,[5.5 2.6],[[44.82]],"[[ 40.6]
 [-59.8]]",-23
47,[[5.8 4. ]],-1,[5.8 4. ],[[26.72]],"[[ 40.6]
 [-59.8]]",-23
48,[[5.4 3.9]],-1,[5.4 3.9],[[36.98]],"[[ 40.6]
 [-59.8]]",-23
49,[[6.4 2.7]],1,[6.4 2.7],[[75.38]],"[[ 40.6]
 [-59.8]]",-23
50,[[6.  3.4]],1,[6.  3.4],[[17.28]],"[[ 40.6]
 [-59.8]]",-23
51,[[5.5 2.5]],1,[5.5 2.5],[[50.8]],"[[ 40.6]
 [-59.8]]",-23
52,[[5.5 4.2]],-1,[5.5 4.2],[[50.86]],"[[ 40.6]
 [-59.8]]",-23
53,[[4.7 3.2]],-1,[4.7 3.2],[[23.54]],"[[ 40.6]
 [-59.8]]",-23
54,[[6.9 3.2]],1,[6.9 3.2],[[65.78]],"[[ 40.6]
 [-59.8]]",-23
55,[[6.  2.9]],1,[6.  2.9],[[47.18]],"[[ 40.6]
 [-59.8]]",-23
56,[[6.1 3. ]],1,[6.1 3. ],[[45.26]],"[[ 40.6]
 [-59.8]]",-23
57,[[4.6 3.1]],-1,[4.6 3.1],[[21.62]],"[[ 40.6]
 [-59.8]]",-23
58,[[5.7 2.8]],1,[5.7 2.8],[[40.98]],"[[ 40.6]
 [-59.8]]",-23
59,[[6. 3.]],1,[6. 3.],[[41.2]],"[[ 40.6]
 [-59.8]]",-23
60,[[5.8 2.7]],1,[5.8 2.7],[[51.02]],"[[ 40.6]
 [-59.8]]",-23
61,[[4.8 3.4]],-1,[4.8 3.4],[[31.44]],"[[ 40.6]
 [-59.8]]",-23
62,[[6.  2.2]],1,[6.  2.2],[[89.04]],"[[ 40.6]
 [-59.8]]",-23
63,[[6.4 3.1]],1,[6.4 3.1],[[51.46]],"[[ 40.6]
 [-59.8]]",-23
64,[[6.7 2.5]],1,[6.7 2.5],[[99.52]],"[[ 40.6]
 [-59.8]]",-23
65,[[6.3 3.3]],1,[6.3 3.3],[[35.44]],"[[ 40.6]
 [-59.8]]",-23
66,[[6.8 3.2]],1,[6.8 3.2],[[61.72]],"[[ 40.6]
 [-59.8]]",-23
67,[[5.7 3.8]],-1,[5.7 3.8],[[18.82]],"[[ 40.6]
 [-59.8]]",-23
68,[[5.1 3.8]],-1,[5.1 3.8],[[43.18]],"[[ 40.6]
 [-59.8]]",-23
69,[[6.  2.7]],1,[6.  2.7],[[59.14]],"[[ 40.6]
 [-59.8]]",-23
70,[[7.7 2.8]],1,[7.7 2.8],[[122.18]],"[[ 40.6]
 [-59.8]]",-23
71,[[4.4 3. ]],-1,[4.4 3. ],[[23.76]],"[[ 40.6]
 [-59.8]]",-23
72,[[6.2 2.2]],1,[6.2 2.2],[[97.16]],"[[ 40.6]
 [-59.8]]",-23
73,[[4.7 3.2]],-1,[4.7 3.2],[[23.54]],"[[ 40.6]
 [-59.8]]",-23
