,x,y,X,judge_value,w,b
0,[[6.2 2.8]],1,[6.2 2.8],[[78.76]],"[[ 59.4]
 [-80.9]]",-63
1,[[5.9 3. ]],1,[5.9 3. ],[[44.76]],"[[ 59.4]
 [-80.9]]",-63
2,[[6.7 3.3]],1,[6.7 3.3],[[68.01]],"[[ 59.4]
 [-80.9]]",-63
3,[[7.7 3.8]],1,[7.7 3.8],[[86.96]],"[[ 59.4]
 [-80.9]]",-63
4,[[5.4 3.4]],-1,[5.4 3.4],[[17.3]],"[[ 59.4]
 [-80.9]]",-63
5,[[6.3 2.5]],1,[6.3 2.5],[[108.97]],"[[ 59.4]
 [-80.9]]",-63
6,[[5.  3.2]],-1,[5.  3.2],[[24.88]],"[[ 59.4]
 [-80.9]]",-63
7,[[4.6 3.4]],-1,[4.6 3.4],[[64.82]],"[[ 59.4]
 [-80.9]]",-63
8,[[5.7 4.4]],-1,[5.7 4.4],[[80.38]],"[[ 59.4]
 [-80.9]]",-63
9,[[5.2 3.4]],-1,[5.2 3.4],[[29.18]],"[[ 59.4]
 [-80.9]]",-63
10,[[6.2 2.9]],1,[6.2 2.9],[[70.67]],"[[ 59.4]
 [-80.9]]",-63
11,[[6.3 3.3]],1,[6.3 3.3],[[44.25]],"[[ 59.4]
 [-80.9]]",-63
12,[[5.5 2.4]],1,[5.5 2.4],[[69.54]],"[[ 59.4]
 [-80.9]]",-63
13,[[5.1 2.5]],1,[5.1 2.5],[[37.69]],"[[ 59.4]
 [-80.9]]",-63
14,[[5.9 3. ]],1,[5.9 3. ],[[44.76]],"[[ 59.4]
 [-80.9]]",-63
15,[[5. 2.]],1,[5. 2.],[[72.2]],"[[ 59.4]
 [-80.9]]",-63
16,[[6.5 3. ]],1,[6.5 3. ],[[80.4]],"[[ 59.4]
 [-80.9]]",-63
17,[[6.5 3. ]],1,[6.5 3. ],[[80.4]],"[[ 59.4]
 [-80.9]]",-63
18,[[6.9 3.1]],1,[6.9 3.1],[[96.07]],"[[ 59.4]
 [-80.9]]",-63
19,[[4.6 3.6]],-1,[4.6 3.6],[[81.]],"[[ 59.4]
 [-80.9]]",-63
20,[[6.6 3. ]],1,[6.6 3. ],[[86.34]],"[[ 59.4]
 [-80.9]]",-63
21,[[4.9 3.1]],-1,[4.9 3.1],[[22.73]],"[[ 59.4]
 [-80.9]]",-63
22,[[6.7 3. ]],1,[6.7 3. ],[[92.28]],"[[ 59.4]
 [-80.9]]",-63
23,[[6.7 3. ]],1,[6.7 3. ],[[92.28]],"[[ 59.4]
 [-80.9]]",-63
24,[[5.6 2.9]],1,[5.6 2.9],[[35.03]],"[[ 59.4]
 [-80.9]]",-63
25,[[6.3 3.4]],1,[6.3 3.4],[[36.16]],"[[ 59.4]
 [-80.9]]",-63
26,[[5.6 2.7]],1,[5.6 2.7],[[51.21]],"[[ 59.4]
 [-80.9]]",-63
27,[[6.1 3. ]],1,[6.1 3. ],[[56.64]],"[[ 59.4]
 [-80.9]]",-63
28,[[6.3 2.3]],1,[6.3 2.3],[[125.15]],"[[ 59.4]
 [-80.9]]",-63
29,[[5.8 2.6]],1,[5.8 2.6],[[71.18]],"[[ 59.4]
 [-80.9]]",-63
30,[[5.7 3. ]],1,[5.7 3. ],[[32.88]],"[[ 59.4]
 [-80.9]]",-63
31,[[6.9 3.1]],1,[6.9 3.1],[[96.07]],"[[ 59.4]
 [-80.9]]",-63
32,[[6.8 2.8]],1,[6.8 2.8],[[114.4]],"[[ 59.4]
 [-80.9]]",-63
33,[[5.2 4.1]],-1,[5.2 4.1],[[85.81]],"[[ 59.4]
 [-80.9]]",-63
34,[[5.8 2.7]],1,[5.8 2.7],[[63.09]],"[[ 59.4]
 [-80.9]]",-63
35,[[4.3 3. ]],-1,[4.3 3. ],[[50.28]],"[[ 59.4]
 [-80.9]]",-63
36,[[4.8 3.4]],-1,[4.8 3.4],[[52.94]],"[[ 59.4]
 [-80.9]]",-63
37,[[5.2 2.7]],1,[5.2 2.7],[[27.45]],"[[ 59.4]
 [-80.9]]",-63
38,[[4.8 3. ]],-1,[4.8 3. ],[[20.58]],"[[ 59.4]
 [-80.9]]",-63
39,[[4.9 3.1]],-1,[4.9 3.1],[[22.73]],"[[ 59.4]
 [-80.9]]",-63
40,[[7.9 3.8]],1,[7.9 3.8],[[98.84]],"[[ 59.4]
 [-80.9]]",-63
